,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_sin[Gallo, Joey]",-0.121,0.094,-0.294,0.069,0.001,0.002,16332.0,5319.0,1.0
"beta_sin[McCutchen, Andrew]",-0.12,0.094,-0.292,0.067,0.001,0.001,14951.0,6399.0,1.0
"beta_sin[Madris, Bligh]",-0.13,0.093,-0.308,0.049,0.001,0.001,12556.0,6467.0,1.0
"beta_sin[Crook, Narciso]",-0.12,0.098,-0.291,0.083,0.001,0.001,15478.0,5678.0,1.0
"beta_sin[Kwan, Steven]",-0.134,0.093,-0.317,0.04,0.001,0.001,14464.0,6509.0,1.0
"beta_sin[Lopez, Otto]",-0.127,0.092,-0.3,0.055,0.001,0.001,13525.0,5754.0,1.0
"beta_sin[Lee, Khalil]",-0.127,0.097,-0.301,0.07,0.001,0.001,16559.0,5481.0,1.0
"beta_sin[Swaggerty, Travis]",-0.123,0.094,-0.308,0.049,0.001,0.001,12515.0,6056.0,1.0
"beta_sin[Strange-Gordon, Dee]",-0.124,0.096,-0.305,0.064,0.001,0.002,16998.0,5021.0,1.0
"beta_sin[Lewis, Royce]",-0.129,0.096,-0.308,0.057,0.001,0.001,16196.0,5705.0,1.0
"beta_sin[Hicklen, Brewer]",-0.127,0.095,-0.309,0.058,0.001,0.001,12939.0,6077.0,1.0
"beta_sin[Blanco, Dairon]",-0.151,0.092,-0.331,0.019,0.001,0.001,13278.0,5795.0,1.0
"beta_sin[Edman, Tommy]",-0.081,0.087,-0.235,0.093,0.001,0.001,13583.0,5238.0,1.0
"beta_sin[Heyward, Jason]",-0.069,0.091,-0.237,0.112,0.001,0.001,12923.0,6196.0,1.0
"beta_sin[Whitefield, Aaron]",-0.134,0.096,-0.313,0.051,0.001,0.001,14632.0,6405.0,1.0
"beta_sin[González, Luis]",-0.127,0.094,-0.304,0.058,0.001,0.001,14473.0,6004.0,1.0
"beta_sin[McDonald, Mickey]",-0.126,0.095,-0.305,0.059,0.001,0.001,15033.0,5368.0,1.0
"beta_sin[Muzziotti, Símon]",-0.147,0.095,-0.336,0.031,0.001,0.001,14060.0,5371.0,1.0
"beta_sin[Rojas, Johan]",-0.197,0.08,-0.352,-0.054,0.001,0.001,8333.0,5663.0,1.0
"beta_sin[Frelick, Sal]",-0.072,0.094,-0.252,0.103,0.001,0.001,10749.0,5995.0,1.0
"beta_sin[Chisholm Jr., Jazz]",-0.149,0.078,-0.298,-0.009,0.001,0.001,12675.0,6313.0,1.0
"beta_sin[Outman, James]",-0.155,0.079,-0.304,-0.005,0.001,0.001,13911.0,5656.0,1.0
"beta_sin[Fitzgerald, Tyler]",-0.137,0.092,-0.315,0.036,0.001,0.001,16465.0,6334.0,1.0
"beta_sin[Meadows, Parker]",-0.114,0.082,-0.269,0.043,0.001,0.001,13380.0,5909.0,1.0
"beta_sin[Doyle, Brenton]",-0.068,0.07,-0.197,0.067,0.001,0.001,9905.0,6622.0,1.0
"beta_sin[Rafaela, Ceddanne]",-0.198,0.087,-0.366,-0.039,0.001,0.001,7223.0,5790.0,1.0
"beta_sin[Abreu, Wilyer]",-0.125,0.094,-0.314,0.046,0.001,0.001,15279.0,6069.0,1.0
"beta_sin[Butler, Lawrence]",-0.15,0.092,-0.331,0.021,0.001,0.001,15463.0,5668.0,1.0
"beta_sin[Wall, Forrest]",-0.127,0.097,-0.306,0.065,0.001,0.001,16952.0,5576.0,1.0
"beta_sin[Young, Jacob]",-0.116,0.076,-0.258,0.034,0.001,0.001,15123.0,6144.0,1.0
"beta_sin[Perkins, Blake]",-0.155,0.082,-0.314,-0.005,0.001,0.001,12449.0,5924.0,1.0
"beta_sin[Adell, Jo]",-0.127,0.093,-0.317,0.041,0.001,0.001,15787.0,5907.0,1.0
"beta_sin[McNeil, Jeff]",-0.125,0.094,-0.312,0.051,0.001,0.001,14768.0,5616.0,1.0
"beta_sin[Crow-Armstrong, Pete]",-0.118,0.08,-0.269,0.036,0.001,0.001,13510.0,6051.0,1.0
"beta_sin[Canario, Alexander]",-0.126,0.096,-0.309,0.057,0.001,0.001,16372.0,6489.0,1.0
"beta_sin[Kiner-Falefa, Isiah]",-0.146,0.092,-0.321,0.03,0.001,0.001,15305.0,6412.0,1.0
"beta_sin[Matos, Luis]",-0.114,0.085,-0.28,0.046,0.001,0.001,11979.0,6324.0,1.0
"beta_sin[Carter, Evan]",-0.134,0.095,-0.324,0.037,0.001,0.001,14699.0,5929.0,1.0
"beta_sin[Paris, Kyren]",-0.126,0.094,-0.305,0.059,0.001,0.001,15804.0,5797.0,1.0
"beta_sin[Wiemer, Joey]",-0.189,0.089,-0.357,-0.026,0.001,0.001,9667.0,5585.0,1.0
"beta_sin[Raley, Luke]",-0.149,0.092,-0.332,0.02,0.001,0.001,12601.0,6002.0,1.0
"beta_sin[Myers, Dane]",-0.091,0.096,-0.268,0.098,0.001,0.001,14111.0,5425.0,1.0
"beta_sin[Domínguez, Jasson]",-0.141,0.097,-0.329,0.037,0.001,0.001,14778.0,6108.0,1.0
"beta_sin[Jones, Nolan]",-0.124,0.093,-0.308,0.053,0.001,0.001,14749.0,5417.0,1.0
"beta_sin[Meckler, Wade]",-0.123,0.092,-0.299,0.054,0.001,0.001,16199.0,5919.0,1.0
"beta_sin[Colás, Oscar]",-0.149,0.094,-0.33,0.029,0.001,0.001,14862.0,5331.0,1.0
"beta_sin[Velazquez, Andrew]",-0.125,0.096,-0.306,0.055,0.001,0.001,11836.0,5508.0,1.0
"beta_sin[Rengifo, Luis]",-0.131,0.093,-0.304,0.054,0.001,0.001,16433.0,6075.0,1.0
"beta_sin[Palacios, Richie]",-0.131,0.093,-0.319,0.041,0.001,0.001,11551.0,6051.0,1.0
"beta_sin[Marlowe, Cade]",-0.117,0.095,-0.305,0.06,0.001,0.001,15920.0,5770.0,1.0
"beta_sin[Adams, Jordyn]",-0.139,0.095,-0.324,0.037,0.001,0.001,13276.0,5533.0,1.0
"beta_sin[McKinstry, Zach]",-0.131,0.094,-0.314,0.047,0.001,0.001,15054.0,5384.0,1.0
"beta_sin[Martínez, J.P.]",-0.125,0.094,-0.314,0.05,0.001,0.001,13645.0,6332.0,1.0
"beta_sin[Ramos, Heliot]",-0.116,0.085,-0.277,0.046,0.001,0.001,16694.0,6159.0,1.0
"beta_sin[Cowser, Colton]",-0.11,0.089,-0.271,0.067,0.001,0.001,15721.0,5872.0,1.0
"beta_sin[McKinney, Billy]",-0.139,0.092,-0.316,0.037,0.001,0.001,12776.0,5087.0,1.0
"beta_sin[Cabbage, Trey]",-0.126,0.095,-0.31,0.052,0.001,0.002,15882.0,5628.0,1.0
"beta_sin[DeLuca, Jonny]",-0.119,0.089,-0.28,0.065,0.001,0.001,14491.0,5715.0,1.0
"beta_sin[Fletcher, Dominic]",-0.159,0.092,-0.336,0.017,0.001,0.001,12298.0,6103.0,1.0
"beta_sin[Frazier, Clint]",-0.125,0.094,-0.312,0.043,0.001,0.001,15026.0,6476.0,1.0
"beta_sin[Guthrie, Dalton]",-0.116,0.094,-0.291,0.064,0.001,0.001,12677.0,5581.0,1.0
"beta_sin[Wisely, Brett]",-0.121,0.092,-0.296,0.058,0.001,0.001,14767.0,5312.0,1.0
"beta_sin[Short, Zack]",-0.133,0.095,-0.321,0.041,0.001,0.001,12559.0,6236.0,1.0
"beta_sin[Edwards, Xavier]",-0.128,0.094,-0.3,0.057,0.001,0.001,15334.0,5897.0,1.0
"beta_sin[Cabrera, Oswaldo]",-0.127,0.093,-0.313,0.046,0.001,0.001,13427.0,5470.0,1.0
"beta_sin[Lukes, Nathan]",-0.14,0.098,-0.33,0.046,0.001,0.001,14046.0,5635.0,1.0
"beta_sin[Sosa, Edmundo]",-0.124,0.096,-0.311,0.058,0.001,0.001,16056.0,5988.0,1.0
"beta_sin[Pages, Andy]",-0.107,0.086,-0.278,0.053,0.001,0.001,14160.0,5297.0,1.0
"beta_sin[Merrill, Jackson]",-0.165,0.081,-0.323,-0.017,0.001,0.001,13860.0,6255.0,1.0
"beta_sin[Keirsey Jr., DaShawn]",-0.124,0.094,-0.308,0.049,0.001,0.001,16754.0,5994.0,1.0
"beta_sin[Cruz, Oneil]",-0.143,0.092,-0.317,0.034,0.001,0.001,11913.0,5904.0,1.0
"beta_sin[McCray, Grant]",-0.109,0.091,-0.28,0.065,0.001,0.001,14483.0,5675.0,1.0
"beta_sin[Pérez, Wenceel]",-0.118,0.093,-0.291,0.06,0.001,0.001,15445.0,5863.0,1.0
"beta_sin[Clase, Jonatan]",-0.122,0.096,-0.303,0.064,0.001,0.002,16477.0,5741.0,1.0
"beta_sin[Lockridge, Brandon]",-0.129,0.095,-0.309,0.052,0.001,0.001,17148.0,5471.0,1.0
"beta_sin[Cook, Billy]",-0.12,0.094,-0.3,0.06,0.001,0.001,16377.0,5795.0,1.0
"beta_sin[Sanoja, Javier]",-0.136,0.096,-0.319,0.052,0.001,0.001,16851.0,5222.0,1.0
"beta_sin[Stowers, Kyle]",-0.147,0.093,-0.33,0.027,0.001,0.001,12864.0,5639.0,1.0
"beta_sin[Martin, Austin]",-0.124,0.093,-0.301,0.056,0.001,0.001,17773.0,5871.0,1.0
"beta_sin[Loperfido, Joey]",-0.101,0.093,-0.272,0.079,0.001,0.001,12997.0,5798.0,1.0
"beta_sin[Wilson, Weston]",-0.126,0.095,-0.305,0.055,0.001,0.001,14605.0,5704.0,1.0
"beta_sin[Scott II, Victor]",-0.139,0.088,-0.306,0.031,0.001,0.001,15133.0,6061.0,1.0
"beta_sin[Langford, Wyatt]",-0.114,0.093,-0.305,0.053,0.001,0.001,15165.0,6044.0,1.0
"beta_sin[Dunn, Blake]",-0.129,0.093,-0.307,0.05,0.001,0.001,14820.0,5647.0,1.0
"beta_sin[Crews, Dylan]",-0.116,0.096,-0.296,0.075,0.001,0.002,16945.0,5084.0,1.0
"beta_sin[DeLoach, Zach]",-0.134,0.094,-0.311,0.051,0.001,0.001,14407.0,5745.0,1.0
"beta_sin[Teodosio, Bryce]",-0.125,0.094,-0.306,0.053,0.001,0.001,12976.0,5697.0,1.0
"beta_sin[Helman, Michael]",-0.126,0.096,-0.32,0.05,0.001,0.001,14631.0,5901.0,1.0
"beta_sin[Schneemann, Daniel]",-0.116,0.093,-0.297,0.058,0.001,0.001,15290.0,6409.0,1.0
"beta_sin[Freeman, Tyler]",-0.026,0.096,-0.195,0.158,0.001,0.001,7048.0,5287.0,1.0
"beta_sin[Hinds, Rece]",-0.124,0.095,-0.309,0.055,0.001,0.001,13517.0,5647.0,1.0
"beta_sin[Barrosa, Jorge]",-0.124,0.095,-0.299,0.064,0.001,0.001,15925.0,5585.0,1.0
"beta_sin[Beck, Jordan]",-0.126,0.095,-0.31,0.054,0.001,0.002,15684.0,5790.0,1.0
"beta_sin[Misner, Kameron]",-0.131,0.094,-0.315,0.046,0.001,0.001,14650.0,6207.0,1.0
"beta_sin[Martínez, Angel]",-0.145,0.093,-0.325,0.029,0.001,0.001,13158.0,5846.0,1.0
"beta_sin[Vilade, Ryan]",-0.152,0.098,-0.338,0.031,0.001,0.001,11599.0,5621.0,1.0
"beta_sin[Julks, Corey]",-0.116,0.093,-0.296,0.057,0.001,0.001,14641.0,5764.0,1.0
"beta_sin[Gonzalez, Romy]",-0.129,0.094,-0.309,0.049,0.001,0.001,13398.0,5744.0,1.0
"beta_sin[Ellis, Duke]",-0.125,0.095,-0.317,0.045,0.001,0.001,15085.0,5453.0,1.0
"beta_sin[Lee, Jung Hoo]",-0.1,0.091,-0.281,0.069,0.001,0.001,16396.0,6285.0,1.0
"beta_sin[Arias, Gabriel]",-0.148,0.096,-0.331,0.033,0.001,0.001,13779.0,5442.0,1.0
"beta_sin[Rosario, Eddie]",-0.119,0.095,-0.295,0.072,0.001,0.001,13904.0,5592.0,1.0
"beta_sin[Schuemann, Max]",-0.136,0.095,-0.325,0.04,0.001,0.002,14035.0,5378.0,1.0
"beta_sin[Taylor, Samad]",-0.126,0.094,-0.307,0.054,0.001,0.002,14622.0,5580.0,1.0
"beta_sin[Berroa, Steward]",-0.127,0.093,-0.311,0.047,0.001,0.001,15724.0,5878.0,1.0
"beta_dist[Siri, Jose]",1.208,0.185,0.876,1.564,0.002,0.002,10049.0,6583.0,1.0
"beta_dist[Tucker, Kyle]",1.406,0.327,0.781,2.01,0.003,0.004,13048.0,5286.0,1.0
"beta_dist[Duvall, Adam]",1.294,0.22,0.891,1.706,0.002,0.003,13679.0,5134.0,1.0
"beta_dist[Heredia, Guillermo]",1.325,0.263,0.821,1.811,0.002,0.003,13359.0,5939.0,1.0
"beta_dist[McCormick, Chas]",1.733,0.208,1.351,2.13,0.002,0.002,8693.0,5640.0,1.0
"beta_dist[Bellinger, Cody]",1.66,0.165,1.337,1.955,0.002,0.002,11382.0,5912.0,1.0
"beta_dist[Hernández, Enrique]",1.811,0.191,1.454,2.169,0.002,0.002,9836.0,5981.0,1.0
"beta_dist[Verdugo, Alex]",0.806,0.286,0.244,1.328,0.003,0.004,11732.0,5900.0,1.0
"beta_dist[Betts, Mookie]",1.424,0.317,0.839,2.03,0.003,0.004,14714.0,6101.0,1.0
"beta_dist[Taylor, Chris]",1.378,0.284,0.818,1.888,0.002,0.004,14134.0,5826.0,1.0
"beta_dist[Lux, Gavin]",1.448,0.33,0.805,2.051,0.003,0.004,13112.0,5138.0,1.0
"beta_dist[Daza, Yonathan]",1.554,0.198,1.188,1.928,0.002,0.002,11218.0,6348.0,1.0
"beta_dist[McCarthy, Jake]",1.164,0.249,0.689,1.625,0.002,0.003,11263.0,6157.0,1.0
"beta_dist[Engel, Adam]",1.484,0.252,1.0,1.938,0.002,0.003,12369.0,6141.0,1.0
"beta_dist[Baddoo, Akil]",1.506,0.241,1.068,1.977,0.002,0.003,13873.0,6146.0,1.0
"beta_dist[Sierra, Magneuris]",1.589,0.259,1.105,2.073,0.002,0.003,16190.0,6473.0,1.0
"beta_dist[Jankowski, Travis]",1.202,0.279,0.655,1.699,0.002,0.003,12747.0,6134.0,1.0
"beta_dist[Herrera, Odúbel]",1.303,0.219,0.891,1.718,0.002,0.003,13227.0,6275.0,1.0
"beta_dist[Marte, Starling]",1.587,0.224,1.177,2.025,0.002,0.003,13117.0,6081.0,1.0
"beta_dist[Bolt, Skye]",1.412,0.297,0.872,1.967,0.002,0.004,15989.0,5806.0,1.0
"beta_dist[Taylor, Michael A.]",1.857,0.15,1.584,2.138,0.002,0.002,9706.0,6450.0,1.0
"beta_dist[Robert Jr., Luis]",1.618,0.158,1.323,1.918,0.002,0.002,10771.0,6372.0,1.0
"beta_dist[Meyers, Jake]",1.65,0.18,1.324,2.0,0.002,0.002,9140.0,6690.0,1.0
"beta_dist[Slater, Austin]",1.314,0.218,0.901,1.711,0.002,0.003,12493.0,6398.0,1.0
"beta_dist[Yastrzemski, Mike]",1.004,0.23,0.581,1.437,0.002,0.003,12677.0,6040.0,1.0
"beta_dist[Pache, Cristian]",1.505,0.194,1.139,1.864,0.002,0.002,9939.0,6616.0,1.0
"beta_dist[Cain, Lorenzo]",1.323,0.267,0.853,1.852,0.002,0.003,13082.0,5755.0,1.0
"beta_dist[Kiermaier, Kevin]",1.724,0.16,1.428,2.025,0.002,0.002,6742.0,6834.0,1.0
"beta_dist[Duggar, Steven]",1.331,0.249,0.875,1.8,0.002,0.003,12566.0,6104.0,1.0
"beta_dist[Bryant, Kris]",1.148,0.332,0.535,1.773,0.003,0.004,13271.0,5717.0,1.0
"beta_dist[Ortega, Rafael]",1.337,0.236,0.865,1.757,0.002,0.003,11949.0,6011.0,1.0
"beta_dist[Marsh, Brandon]",1.118,0.19,0.749,1.46,0.002,0.002,10244.0,5998.0,1.0
"beta_dist[Kelenic, Jarred]",1.47,0.203,1.087,1.849,0.002,0.002,13410.0,6502.0,1.0
"beta_dist[Lagares, Juan]",1.024,0.288,0.489,1.565,0.003,0.004,13035.0,5537.0,1.0
"beta_dist[Straw, Myles]",1.021,0.153,0.73,1.304,0.001,0.002,10807.0,6635.0,1.0
"beta_dist[Peters, DJ]",1.253,0.306,0.66,1.812,0.002,0.004,17303.0,5728.0,1.0
"beta_dist[McKenna, Ryan]",1.517,0.26,1.027,2.007,0.002,0.003,14960.0,6034.0,1.0
"beta_dist[Springer, George]",1.547,0.222,1.13,1.969,0.002,0.003,11608.0,5869.0,1.0
"beta_dist[Mullins, Cedric]",1.387,0.143,1.128,1.66,0.001,0.002,11435.0,6493.0,1.0
"beta_dist[Thomas, Lane]",1.4,0.232,0.957,1.824,0.002,0.003,12742.0,6436.0,1.0
"beta_dist[Renfroe, Hunter]",1.529,0.355,0.9,2.222,0.003,0.005,15389.0,5448.0,1.0
"beta_dist[Hilliard, Sam]",1.578,0.238,1.133,2.021,0.002,0.003,9565.0,6375.0,1.0
"beta_dist[Varsho, Daulton]",1.697,0.19,1.33,2.041,0.002,0.002,11369.0,6135.0,1.0
"beta_dist[Buxton, Byron]",0.93,0.199,0.561,1.303,0.002,0.002,9814.0,6423.0,1.0
"beta_dist[Bader, Harrison]",1.49,0.157,1.205,1.8,0.002,0.002,8253.0,6447.0,1.0
"beta_dist[Gardner, Brett]",1.414,0.221,1.011,1.838,0.002,0.003,14336.0,6120.0,1.0
"beta_dist[Bradley Jr., Jackie]",1.421,0.225,1.009,1.857,0.002,0.003,13366.0,6279.0,1.0
"beta_dist[Grisham, Trent]",1.666,0.16,1.383,1.977,0.002,0.002,9789.0,6007.0,1.0
"beta_dist[Friedl, TJ]",1.374,0.198,1.002,1.745,0.002,0.002,11532.0,5957.0,1.0
"beta_dist[Gamel, Ben]",1.313,0.314,0.691,1.889,0.003,0.004,14228.0,5629.0,1.0
"beta_dist[Phillips, Brett]",1.181,0.248,0.734,1.667,0.002,0.003,13781.0,5409.0,1.0
"beta_dist[Vierling, Matt]",1.445,0.204,1.046,1.817,0.002,0.002,13090.0,6387.0,1.0
"beta_dist[Nimmo, Brandon]",1.327,0.183,0.995,1.68,0.002,0.002,9903.0,6473.0,1.0
"beta_dist[Stevenson, Andrew]",1.429,0.304,0.871,2.018,0.002,0.004,15590.0,5573.0,1.0
"beta_dist[Taylor, Tyrone]",1.408,0.237,0.938,1.834,0.002,0.003,14999.0,5906.0,1.0
"beta_dist[Margot, Manuel]",1.472,0.239,1.037,1.923,0.002,0.003,13176.0,5757.0,1.0
"beta_dist[DeShields, Delino]",1.234,0.341,0.593,1.867,0.003,0.004,13451.0,5757.0,1.0
"beta_dist[Reynolds, Bryan]",1.229,0.186,0.876,1.574,0.002,0.002,12969.0,6276.0,1.0
"beta_dist[Fargas, Johneshwy]",1.404,0.343,0.765,2.045,0.003,0.005,14228.0,5608.0,1.0
"beta_dist[Taveras, Leody]",1.814,0.156,1.528,2.116,0.002,0.002,8937.0,6709.0,1.0
"beta_dist[Tatis Jr., Fernando]",1.457,0.343,0.778,2.086,0.003,0.005,14920.0,5429.0,1.0
"beta_dist[Ward, Taylor]",1.439,0.332,0.836,2.073,0.003,0.004,13104.0,5905.0,1.0
"beta_dist[Barrero, José]",1.269,0.308,0.698,1.845,0.003,0.004,14703.0,5734.0,1.0
"beta_dist[De La Cruz, Bryan]",1.363,0.274,0.868,1.906,0.002,0.003,14504.0,5452.0,1.0
"beta_dist[Isbel, Kyle]",1.658,0.184,1.302,1.995,0.002,0.002,9548.0,6314.0,1.0
"beta_dist[Carlson, Dylan]",1.78,0.153,1.495,2.074,0.002,0.002,10519.0,6800.0,1.0
"beta_dist[Hampson, Garrett]",1.221,0.212,0.82,1.623,0.002,0.002,13155.0,6514.0,1.0
"beta_dist[Thompson, Trayce]",1.884,0.273,1.368,2.394,0.003,0.003,11580.0,5967.0,1.0
"beta_dist[Olivares, Edward]",1.284,0.334,0.629,1.893,0.003,0.004,13573.0,5696.0,1.0
"beta_dist[Reyes, Victor]",1.276,0.308,0.711,1.863,0.003,0.003,12475.0,6396.0,1.0
"beta_dist[Cameron, Daz]",1.937,0.188,1.612,2.311,0.002,0.002,9389.0,5796.0,1.0
"beta_dist[Brown, Seth]",1.195,0.309,0.627,1.776,0.003,0.004,13249.0,5925.0,1.0
"beta_dist[Pederson, Joc]",1.493,0.309,0.891,2.054,0.002,0.004,16403.0,5941.0,1.0
"beta_dist[Hamilton, Billy]",1.455,0.309,0.872,2.017,0.003,0.004,14429.0,5451.0,1.0
"beta_dist[Grichuk, Randal]",1.276,0.205,0.887,1.659,0.002,0.002,11415.0,6155.0,1.0
"beta_dist[Zimmer, Bradley]",1.53,0.252,1.078,2.021,0.002,0.003,15123.0,6632.0,1.0
"beta_dist[Gordon, Nick]",1.151,0.261,0.663,1.642,0.002,0.003,14717.0,5851.0,1.0
"beta_dist[Dyson, Jarrod]",1.607,0.293,1.044,2.143,0.002,0.004,14456.0,5772.0,1.0
"beta_dist[Florial, Estevan]",1.488,0.284,0.952,2.016,0.002,0.004,14942.0,5363.0,1.0
"beta_dist[Dickerson, Corey]",1.306,0.339,0.692,1.961,0.003,0.004,13552.0,5830.0,1.0
"beta_dist[García, Leury]",1.738,0.294,1.168,2.271,0.003,0.004,13517.0,6075.0,1.0
"beta_dist[Judge, Aaron]",1.72,0.143,1.447,1.992,0.001,0.002,9862.0,6656.0,1.0
"beta_dist[Hill, Derek]",1.418,0.218,0.997,1.814,0.002,0.003,13375.0,6190.0,1.0
"beta_dist[Akiyama, Shogo]",1.217,0.299,0.651,1.78,0.002,0.004,15660.0,5196.0,1.0
"beta_dist[Hays, Austin]",1.337,0.297,0.799,1.911,0.002,0.004,15124.0,6129.0,1.0
"beta_dist[Pillar, Kevin]",1.43,0.268,0.934,1.934,0.002,0.003,14096.0,6380.0,1.0
"beta_dist[Winker, Jesse]",1.399,0.341,0.749,2.028,0.003,0.004,15104.0,6146.0,1.0
"beta_dist[Brinson, Lewis]",1.445,0.284,0.917,1.99,0.002,0.004,13223.0,5727.0,1.0
"beta_dist[Happ, Ian]",1.718,0.298,1.165,2.283,0.003,0.003,11733.0,5590.0,1.0
"beta_dist[Marte, Ketel]",1.754,0.237,1.312,2.196,0.002,0.003,12652.0,5606.0,1.0
"beta_dist[Aquino, Aristides]",1.299,0.337,0.664,1.927,0.003,0.004,17533.0,5806.0,1.0
"beta_dist[Almora Jr., Albert]",1.515,0.281,0.999,2.051,0.002,0.004,15293.0,6125.0,1.0
"beta_dist[Naquin, Tyler]",1.63,0.257,1.159,2.124,0.002,0.003,15157.0,5636.0,1.0
"beta_dist[Cave, Jake]",1.378,0.297,0.85,1.957,0.003,0.004,12761.0,6226.0,1.0
"beta_dist[Wade, Tyler]",1.445,0.318,0.843,2.03,0.003,0.004,14160.0,5904.0,1.0
"beta_dist[Dubón, Mauricio]",1.562,0.253,1.1,2.056,0.002,0.003,12841.0,6203.0,1.0
"beta_dist[Tucker, Cole]",1.406,0.352,0.726,2.063,0.003,0.005,15614.0,5536.0,1.0
"beta_dist[Hermosillo, Michael]",1.468,0.317,0.859,2.048,0.003,0.004,15598.0,5871.0,1.0
"beta_dist[Santana, Danny]",1.438,0.33,0.835,2.074,0.003,0.004,14874.0,6119.0,1.0
"beta_dist[Duran, Jarren]",1.156,0.185,0.815,1.503,0.002,0.002,13272.0,6390.0,1.0
"beta_dist[Bonifacio, Jorge]",1.425,0.345,0.767,2.055,0.003,0.004,12740.0,5231.0,1.0
"beta_dist[Robles, Victor]",1.035,0.186,0.681,1.383,0.002,0.002,12309.0,6178.0,1.0
"beta_dist[Palacios, Joshua]",1.347,0.334,0.726,1.971,0.003,0.004,12165.0,6183.0,1.0
"beta_dist[Williams, Luke]",1.464,0.333,0.797,2.056,0.003,0.004,13242.0,6337.0,1.0
"beta_dist[Goodwin, Brian]",1.206,0.308,0.628,1.792,0.002,0.004,15609.0,6126.0,1.0
"beta_dist[Fraley, Jake]",1.633,0.309,1.06,2.206,0.003,0.004,13405.0,5438.0,1.0
"beta_dist[Refsnyder, Rob]",1.48,0.282,0.953,2.017,0.002,0.004,13684.0,5685.0,1.0
"beta_dist[Davis, Jonathan]",1.854,0.253,1.378,2.324,0.003,0.003,8170.0,5719.0,1.0
"beta_dist[Moniak, Mickey]",1.257,0.234,0.821,1.692,0.002,0.003,12270.0,5754.0,1.0
"beta_dist[Martin, Jason]",1.406,0.347,0.733,2.031,0.003,0.005,16165.0,5413.0,1.0
"beta_dist[Park, Hoy]",1.391,0.352,0.78,2.103,0.003,0.005,15597.0,5748.0,1.0
"beta_dist[García, Adolis]",1.685,0.217,1.277,2.084,0.002,0.002,10745.0,5870.0,1.0
"beta_dist[Goodrum, Niko]",1.602,0.337,0.973,2.233,0.003,0.004,12987.0,5724.0,1.0
"beta_dist[Smith, Pavin]",1.656,0.313,1.042,2.227,0.003,0.004,11977.0,5756.0,1.0
"beta_dist[Marisnick, Jake]",1.145,0.258,0.661,1.633,0.002,0.003,12150.0,5077.0,1.0
"beta_dist[Kepler, Max]",1.397,0.304,0.833,1.975,0.003,0.004,13681.0,5951.0,1.0
"beta_dist[White, Eli]",1.325,0.302,0.771,1.896,0.003,0.004,11228.0,6127.0,1.0
"beta_dist[Allen, Greg]",1.51,0.323,0.908,2.11,0.003,0.004,15595.0,6292.0,1.0
"beta_dist[Tapia, Raimel]",1.631,0.299,1.068,2.199,0.003,0.004,12448.0,6094.0,1.0
"beta_dist[Profar, Jurickson]",1.487,0.326,0.891,2.119,0.003,0.004,15136.0,5717.0,1.0
"beta_dist[Laureano, Ramón]",1.213,0.221,0.8,1.617,0.002,0.003,12554.0,5574.0,1.0
"beta_dist[Pollock, AJ]",1.145,0.259,0.679,1.663,0.002,0.003,14060.0,6133.0,1.0
"beta_dist[Oliva, Jared]",1.364,0.348,0.708,2.009,0.003,0.005,15248.0,5344.0,1.0
"beta_dist[Mercado, Óscar]",1.416,0.326,0.766,1.995,0.002,0.004,17199.0,5277.0,1.0
"beta_dist[Celestino, Gilberto]",1.19,0.239,0.74,1.638,0.002,0.003,12661.0,6467.0,1.0
"beta_dist[Tauchman, Mike]",1.462,0.258,0.999,1.96,0.002,0.003,14262.0,6265.0,1.0
"beta_dist[Harrison, Monte]",1.327,0.335,0.668,1.915,0.003,0.004,13566.0,5962.0,1.0
"beta_dist[Reddick, Josh]",1.426,0.345,0.82,2.106,0.003,0.005,14728.0,5153.0,1.0
"beta_dist[Fairchild, Stuart]",1.262,0.26,0.758,1.724,0.002,0.003,14478.0,6087.0,1.0
"beta_dist[Bruján, Vidal]",1.35,0.341,0.706,1.984,0.003,0.004,14896.0,6023.0,1.0
"beta_dist[Freeman, Mike]",1.398,0.346,0.733,2.04,0.003,0.005,16345.0,5727.0,1.0
"beta_dist[O'Grady, Brian]",1.4,0.354,0.712,2.049,0.003,0.005,12554.0,4867.0,1.0
"beta_dist[Parra, Gerardo]",1.35,0.34,0.692,1.975,0.003,0.004,15042.0,5932.0,1.0
"beta_dist[Inciarte, Ender]",1.576,0.3,1.012,2.135,0.002,0.004,14975.0,6306.0,1.0
"beta_dist[Trammell, Taylor]",1.365,0.295,0.81,1.928,0.002,0.004,16614.0,5419.0,1.0
"beta_dist[Locastro, Tim]",1.459,0.305,0.879,2.03,0.002,0.004,15443.0,6332.0,1.0
"beta_dist[Heath, Nick]",1.41,0.338,0.753,2.037,0.003,0.005,14964.0,5501.0,1.0
"beta_dist[Heineman, Scott]",1.385,0.336,0.753,2.018,0.003,0.004,15858.0,5847.0,1.0
"beta_dist[Ramírez, Harold]",1.133,0.326,0.511,1.735,0.003,0.004,11833.0,5492.0,1.0
"beta_dist[Canha, Mark]",1.022,0.306,0.419,1.581,0.003,0.004,12960.0,5422.0,1.0
"beta_dist[Williams, Mason]",1.263,0.321,0.656,1.863,0.003,0.004,13903.0,5613.0,1.0
