,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_sin[Robson, Jacob]",-0.099,0.133,-0.355,0.148,0.001,0.002,17253.0,5503.0,1.0
"beta_sin[McKinstry, Zach]",-0.114,0.132,-0.357,0.138,0.001,0.002,17207.0,5689.0,1.0
"beta_sin[Park, Hoy]",-0.103,0.136,-0.371,0.144,0.001,0.002,19099.0,5210.0,1.0
"beta_sin[Williams, Luke]",-0.113,0.133,-0.367,0.142,0.001,0.002,17734.0,5908.0,1.0
"beta_sin[Duran, Jarren]",-0.072,0.125,-0.311,0.156,0.001,0.002,18370.0,5693.0,1.0
"beta_sin[Fargas, Johneshwy]",-0.07,0.132,-0.306,0.182,0.001,0.002,20074.0,5878.0,1.0
"beta_sin[Bradley Jr., Jackie]",-0.276,0.077,-0.427,-0.14,0.001,0.001,16875.0,5947.0,1.0
"beta_sin[Raley, Luke]",-0.106,0.131,-0.353,0.135,0.001,0.002,17030.0,5378.0,1.0
"beta_sin[Thomas, Dillon]",-0.118,0.133,-0.366,0.134,0.001,0.002,16748.0,5703.0,1.0
"beta_sin[Reks, Zach]",-0.108,0.132,-0.36,0.135,0.001,0.002,19897.0,5380.0,1.0
"beta_sin[Wilson, Jacob]",-0.099,0.134,-0.354,0.147,0.001,0.002,19151.0,5638.0,1.0
"beta_sin[Sánchez, Jesús]",-0.081,0.121,-0.314,0.138,0.001,0.002,18132.0,4549.0,1.0
"beta_sin[Clement, Ernie]",-0.1,0.134,-0.343,0.157,0.001,0.002,19738.0,6022.0,1.0
"beta_sin[Vosler, Jason]",-0.096,0.134,-0.345,0.153,0.001,0.002,17626.0,5543.0,1.0
"beta_sin[Kirilloff, Alex]",-0.129,0.125,-0.356,0.116,0.001,0.002,17830.0,6049.0,1.0
"beta_sin[Davis, Jaylin]",-0.041,0.128,-0.278,0.199,0.001,0.002,15071.0,5544.0,1.0
"beta_sin[Tom, Ka'ai]",-0.123,0.126,-0.367,0.104,0.001,0.002,20176.0,6004.0,1.0
"beta_sin[Trammell, Taylor]",-0.038,0.122,-0.263,0.192,0.001,0.002,18705.0,6326.0,1.0
"beta_sin[Walton, Donovan]",-0.094,0.134,-0.349,0.151,0.001,0.002,18111.0,5757.0,1.0
"beta_sin[Blankenhorn, Travis]",-0.099,0.135,-0.352,0.151,0.001,0.002,20676.0,4821.0,1.0
"beta_sin[Marcano, Tucupita]",-0.114,0.135,-0.359,0.152,0.001,0.002,20990.0,5516.0,1.0
"beta_sin[Hiura, Keston]",-0.096,0.132,-0.348,0.146,0.001,0.002,20319.0,6007.0,1.0
"beta_sin[Kelenic, Jarred]",0.001,0.108,-0.196,0.214,0.001,0.001,20639.0,5733.0,1.0
"beta_sin[Williams, Justin]",-0.065,0.124,-0.295,0.17,0.001,0.002,20337.0,5501.0,1.0
"beta_sin[Barrera, Luis]",-0.092,0.137,-0.36,0.153,0.001,0.002,20413.0,5160.0,1.0
"beta_sin[Duffy, Matt]",-0.088,0.136,-0.355,0.167,0.001,0.002,21129.0,5649.0,1.0
"beta_sin[Neuse, Sheldon]",-0.096,0.137,-0.366,0.15,0.001,0.002,17907.0,5412.0,1.0
"beta_sin[Hager, Jake]",-0.107,0.136,-0.365,0.145,0.001,0.002,19898.0,5948.0,1.0
"beta_sin[Mathisen, Wyatt]",-0.092,0.134,-0.336,0.168,0.001,0.002,19591.0,5461.0,1.0
"beta_sin[Ohtani, Shohei]",-0.097,0.14,-0.351,0.177,0.001,0.002,18827.0,4422.0,1.0
"beta_sin[Bemboom, Anthony]",-0.098,0.133,-0.346,0.156,0.001,0.002,19502.0,5282.0,1.0
"beta_sin[Musgrove, Joe]",-0.098,0.137,-0.364,0.15,0.001,0.002,19080.0,5495.0,1.0
"beta_sin[Palacios, Joshua]",-0.144,0.136,-0.409,0.103,0.001,0.002,18289.0,5672.0,1.0
"beta_sin[Young, Andrew]",-0.093,0.135,-0.354,0.154,0.001,0.002,18577.0,5712.0,1.0
"beta_sin[Blandino, Alex]",-0.096,0.137,-0.351,0.163,0.001,0.002,20025.0,4973.0,1.0
"beta_sin[Farmer, Kyle]",-0.096,0.134,-0.343,0.154,0.001,0.002,18325.0,5463.0,1.0
"beta_sin[Inciarte, Ender]",-0.069,0.083,-0.233,0.083,0.001,0.001,18087.0,5240.0,1.0
"beta_sin[Betts, Mookie]",-0.226,0.082,-0.386,-0.077,0.001,0.001,16410.0,5745.0,1.0
"beta_sin[Cain, Lorenzo]",-0.09,0.089,-0.259,0.074,0.001,0.001,20071.0,5363.0,1.0
"beta_sin[Springer, George]",-0.152,0.088,-0.323,0.013,0.001,0.001,18766.0,5652.0,1.0
"beta_sin[Blackmon, Charlie]",-0.047,0.078,-0.188,0.103,0.001,0.001,20242.0,5412.0,1.0
"beta_sin[Heyward, Jason]",-0.274,0.079,-0.416,-0.116,0.001,0.001,15865.0,6032.0,1.0
"beta_sin[Guerrero, Gabriel]",-0.101,0.134,-0.352,0.15,0.001,0.002,17447.0,5766.0,1.0
"beta_sin[Trout, Mike]",-0.07,0.081,-0.229,0.079,0.001,0.001,17566.0,5325.0,1.0
"beta_sin[Kipnis, Jason]",-0.121,0.131,-0.364,0.128,0.001,0.002,15442.0,4993.0,1.0
"beta_sin[Laureano, Ramón]",-0.129,0.083,-0.292,0.023,0.001,0.001,17880.0,5411.0,1.0
"beta_sin[Hicks, Aaron]",-0.236,0.091,-0.412,-0.07,0.001,0.001,19869.0,5979.0,1.0
"beta_sin[Harper, Bryce]",-0.175,0.075,-0.318,-0.036,0.001,0.001,17713.0,6322.0,1.0
"beta_sin[Kiermaier, Kevin]",-0.061,0.083,-0.22,0.089,0.001,0.001,16135.0,5367.0,1.0
"beta_sin[Barnes, Brandon]",-0.117,0.134,-0.382,0.121,0.001,0.002,20858.0,6126.0,1.0
"beta_sin[Kepler, Max]",0.069,0.079,-0.074,0.223,0.001,0.001,16808.0,5524.0,1.0
"beta_sin[Martin, Leonys]",0.008,0.104,-0.187,0.203,0.001,0.001,18448.0,5695.0,1.0
"beta_sin[den Dekker, Matthew]",-0.105,0.135,-0.363,0.145,0.001,0.002,18343.0,5097.0,1.0
"beta_sin[Calhoun, Kole]",-0.195,0.083,-0.35,-0.043,0.001,0.001,16426.0,5177.0,1.0
"beta_sin[Escobar, Alcides]",-0.109,0.134,-0.362,0.146,0.001,0.002,18695.0,5602.0,1.0
"beta_sin[Smolinski, Jake]",-0.137,0.13,-0.384,0.108,0.001,0.002,18606.0,5909.0,1.0
"beta_sin[Buxton, Byron]",-0.108,0.095,-0.288,0.07,0.001,0.001,19256.0,5328.0,1.0
"beta_sin[Florimón, Pedro]",-0.084,0.135,-0.338,0.173,0.001,0.002,18695.0,5971.0,1.0
"beta_sin[Difo, Wilmer]",-0.108,0.135,-0.362,0.146,0.001,0.002,19187.0,5349.0,1.0
"beta_sin[Powell, Boog]",-0.067,0.135,-0.314,0.196,0.001,0.002,17417.0,5407.0,1.0
"beta_sin[Judge, Aaron]",-0.169,0.091,-0.35,-0.008,0.001,0.001,18259.0,6008.0,1.0
"beta_sin[Fowler, Dexter]",-0.091,0.096,-0.275,0.092,0.001,0.001,19694.0,5303.0,1.0
"beta_sin[Lewis, Kyle]",-0.105,0.112,-0.311,0.11,0.001,0.002,20050.0,6119.0,1.0
"beta_sin[García, Avisaíl]",-0.151,0.088,-0.319,0.006,0.001,0.001,17175.0,6267.0,1.0
"beta_sin[Marte, Ketel]",-0.095,0.094,-0.275,0.077,0.001,0.001,20143.0,5009.0,1.0
"beta_sin[Senzel, Nick]",-0.069,0.107,-0.272,0.131,0.001,0.002,19984.0,5511.0,1.0
"beta_sin[Harrison, Monte]",-0.09,0.129,-0.336,0.155,0.001,0.002,19036.0,5191.0,1.0
"beta_sin[Robert Jr., Luis]",-0.173,0.11,-0.384,0.029,0.001,0.002,17530.0,5138.0,1.0
"beta_sin[Dubón, Mauricio]",-0.098,0.119,-0.326,0.119,0.001,0.002,19984.0,5736.0,1.0
"beta_sin[Taveras, Leody]",-0.069,0.109,-0.269,0.141,0.001,0.001,17394.0,5571.0,1.0
"beta_sin[Hill, Derek]",-0.1,0.119,-0.312,0.13,0.001,0.002,19329.0,5095.0,1.0
"beta_sin[Tucker, Cole]",-0.062,0.124,-0.295,0.175,0.001,0.002,19724.0,5742.0,1.0
"beta_sin[Torreyes, Ronald]",-0.11,0.133,-0.349,0.144,0.001,0.002,18834.0,5630.0,1.0
"beta_sin[Florial, Estevan]",-0.163,0.134,-0.413,0.087,0.001,0.002,20544.0,5854.0,1.0
"beta_sin[Whitefield, Aaron]",-0.092,0.136,-0.341,0.165,0.001,0.002,19479.0,5005.0,1.0
"beta_sin[Villar, Jonathan]",-0.108,0.137,-0.37,0.139,0.001,0.002,20628.0,5432.0,1.0
"beta_sin[McCarthy, Jake]",-0.069,0.131,-0.319,0.17,0.001,0.002,18056.0,5989.0,1.0
"beta_sin[Marsh, Brandon]",-0.156,0.122,-0.39,0.07,0.001,0.002,18546.0,5664.0,1.0
"beta_sin[Tatis Jr., Fernando]",-0.067,0.132,-0.316,0.178,0.001,0.002,18965.0,5615.0,1.0
"beta_sin[Barrero, José]",-0.05,0.133,-0.293,0.206,0.001,0.002,20655.0,5839.0,1.0
"beta_sin[Celestino, Gilberto]",-0.069,0.126,-0.291,0.186,0.001,0.002,18486.0,6053.0,1.0
"beta_sin[Bruján, Vidal]",-0.106,0.131,-0.351,0.146,0.001,0.002,23027.0,5261.0,1.0
"beta_sin[Hurst, Scott]",-0.1,0.137,-0.363,0.154,0.001,0.002,20629.0,5747.0,1.0
"beta_sin[Puig, Yasiel]",-0.21,0.093,-0.381,-0.036,0.001,0.001,16426.0,5882.0,1.0
"beta_sin[Piscotty, Stephen]",-0.241,0.092,-0.416,-0.069,0.001,0.001,19214.0,5467.0,1.0
"beta_sin[Cruz, Nelson]",-0.112,0.136,-0.365,0.143,0.001,0.002,19202.0,5989.0,1.0
"beta_sin[Polanco, Gregory]",-0.056,0.087,-0.226,0.099,0.001,0.001,17571.0,5941.0,1.0
"beta_sin[Anderson, Brian]",-0.176,0.106,-0.39,0.013,0.001,0.001,17515.0,5555.0,1.0
"beta_sin[Valencia, Danny]",-0.093,0.128,-0.331,0.146,0.001,0.002,18660.0,5723.0,1.0
"beta_sin[Trumbo, Mark]",-0.095,0.131,-0.343,0.149,0.001,0.002,19335.0,5239.0,1.0
"beta_sin[Plouffe, Trevor]",-0.096,0.133,-0.337,0.163,0.001,0.002,19033.0,6088.0,1.0
"beta_sin[Kaczmarski, Kevin]",-0.098,0.133,-0.348,0.151,0.001,0.002,18143.0,5350.0,1.0
"beta_sin[Chisenhall, Lonnie]",-0.141,0.129,-0.394,0.092,0.001,0.002,19828.0,5511.0,1.0
"beta_sin[Soler, Jorge]",-0.209,0.092,-0.376,-0.032,0.001,0.001,18778.0,6435.0,1.0
"beta_sin[Valera, Breyvic]",-0.097,0.137,-0.355,0.163,0.001,0.002,18647.0,5562.0,1.0
"beta_sin[Joseph, Corban]",-0.095,0.131,-0.333,0.157,0.001,0.002,18709.0,4950.0,1.0
"beta_sin[Goins, Ryan]",-0.092,0.137,-0.343,0.176,0.001,0.002,18217.0,5687.0,1.0
"beta_sin[Nola, Austin]",-0.085,0.134,-0.333,0.177,0.001,0.002,18559.0,5180.0,1.0
"beta_sin[Davis, Chris]",-0.096,0.139,-0.357,0.172,0.001,0.002,18370.0,5558.0,1.0
"beta_sin[Adduci, James]",-0.097,0.136,-0.356,0.148,0.001,0.002,20504.0,5599.0,1.0
"beta_sin[Reed, Michael]",-0.097,0.133,-0.361,0.14,0.001,0.002,20103.0,5735.0,1.0
"beta_sin[Walsh, Jared]",-0.147,0.133,-0.401,0.094,0.001,0.002,18149.0,5414.0,1.0
"beta_sin[Núñez, Eduardo]",-0.095,0.135,-0.336,0.158,0.001,0.002,19108.0,5585.0,1.0
"beta_sin[Amburgey, Trey]",-0.104,0.137,-0.368,0.142,0.001,0.002,19829.0,5323.0,1.0
"beta_sin[Rengifo, Luis]",-0.137,0.131,-0.389,0.108,0.001,0.002,19578.0,5585.0,1.0
"beta_sin[Mendick, Danny]",-0.11,0.135,-0.361,0.145,0.001,0.002,18115.0,5316.0,1.0
"beta_sin[Lee, Khalil]",-0.108,0.135,-0.376,0.14,0.001,0.002,22080.0,5790.0,1.0
"beta_sin[Stokes Jr., Troy]",-0.091,0.132,-0.335,0.159,0.001,0.002,24051.0,5824.0,1.0
"beta_sin[Owen, Hunter]",-0.104,0.139,-0.357,0.163,0.001,0.002,18791.0,5788.0,1.0
"beta_sin[Ray, Corey]",-0.091,0.134,-0.342,0.166,0.001,0.002,20430.0,5815.0,1.0
"beta_dist[Benintendi, Andrew]",1.542,0.183,1.212,1.892,0.002,0.002,14028.0,5973.0,1.0
"beta_dist[Taylor, Chris]",2.24,0.247,1.783,2.713,0.002,0.003,14426.0,7006.0,1.0
"beta_dist[Holt, Brock]",1.879,0.315,1.305,2.48,0.002,0.004,16741.0,5693.0,1.0
"beta_dist[Martinez, J.D.]",1.776,0.257,1.271,2.239,0.002,0.003,14546.0,6598.0,1.0
"beta_dist[Pederson, Joc]",2.056,0.196,1.706,2.442,0.002,0.002,13153.0,7471.0,1.0
"beta_dist[Braun, Ryan]",2.175,0.246,1.69,2.618,0.002,0.003,16710.0,5704.0,1.0
"beta_dist[Kemp, Tony]",1.748,0.241,1.304,2.206,0.002,0.003,15086.0,7042.0,1.0
"beta_dist[Gonzalez, Marwin]",2.113,0.247,1.647,2.565,0.002,0.003,14818.0,7035.0,1.0
"beta_dist[Kemp, Matt]",1.806,0.286,1.273,2.336,0.002,0.003,17883.0,6459.0,1.0
"beta_dist[Canha, Mark]",1.605,0.196,1.218,1.959,0.002,0.002,13410.0,6930.0,1.0
"beta_dist[Upton, Justin]",1.887,0.205,1.502,2.27,0.002,0.002,13771.0,6835.0,1.0
"beta_dist[Swihart, Blake]",1.706,0.32,1.088,2.288,0.002,0.004,17617.0,6080.0,1.0
"beta_dist[McCutchen, Andrew]",1.8,0.189,1.435,2.15,0.002,0.002,14169.0,6420.0,1.0
"beta_dist[Gardner, Brett]",1.799,0.177,1.462,2.128,0.002,0.002,12636.0,6873.0,1.0
"beta_dist[Dean, Austin]",1.765,0.268,1.277,2.292,0.002,0.003,17457.0,6064.0,1.0
"beta_dist[Conforto, Michael]",1.657,0.177,1.335,1.995,0.002,0.002,13801.0,6528.0,1.0
"beta_dist[Hanson, Alen]",1.671,0.328,1.084,2.314,0.002,0.004,19043.0,5532.0,1.0
"beta_dist[Blanco, Grégor]",1.978,0.289,1.435,2.518,0.002,0.004,17658.0,6533.0,1.0
"beta_dist[Mahtook, Mikie]",1.934,0.276,1.428,2.46,0.002,0.003,15220.0,6811.0,1.0
"beta_dist[Gordon, Alex]",1.485,0.2,1.109,1.852,0.002,0.002,13964.0,6656.0,1.0
"beta_dist[Brantley, Michael]",1.716,0.189,1.373,2.077,0.002,0.002,14143.0,6549.0,1.0
"beta_dist[Acuña Jr., Ronald]",1.92,0.189,1.585,2.289,0.002,0.002,15174.0,6626.0,1.0
"beta_dist[Yelich, Christian]",2.131,0.201,1.761,2.512,0.002,0.002,15557.0,6880.0,1.0
"beta_dist[Holliday, Matt]",1.848,0.338,1.221,2.474,0.002,0.004,21006.0,5297.0,1.0
"beta_dist[Parra, Gerardo]",1.817,0.214,1.422,2.226,0.002,0.002,15733.0,6498.0,1.0
"beta_dist[Dahl, David]",1.812,0.214,1.395,2.206,0.002,0.002,14242.0,6778.0,1.0
"beta_dist[Martini, Nick]",2.086,0.287,1.544,2.618,0.002,0.003,15300.0,6086.0,1.0
"beta_dist[Gore, Terrance]",1.889,0.338,1.289,2.554,0.002,0.005,20768.0,5645.0,1.0
"beta_dist[Zobrist, Ben]",1.841,0.282,1.316,2.378,0.002,0.003,17856.0,6201.0,1.0
"beta_dist[Bryant, Kris]",1.35,0.265,0.879,1.873,0.002,0.004,17411.0,6027.0,1.0
"beta_dist[Schwarber, Kyle]",2.292,0.205,1.909,2.686,0.002,0.002,13188.0,7018.0,1.0
"beta_dist[Soto, Juan]",1.96,0.177,1.623,2.287,0.002,0.002,12333.0,7040.0,1.0
"beta_dist[Smith, Dominic]",1.828,0.251,1.342,2.279,0.002,0.003,16771.0,6377.0,1.0
"beta_dist[Slater, Austin]",1.378,0.23,0.939,1.803,0.002,0.002,15128.0,6882.0,1.0
"beta_dist[Field, Johnny]",2.193,0.291,1.659,2.755,0.002,0.003,16186.0,5919.0,1.0
"beta_dist[Palka, Daniel]",-0.436,0.187,-0.785,-0.088,0.002,0.002,9286.0,6193.0,1.0
"beta_dist[Renfroe, Hunter]",1.871,0.187,1.526,2.223,0.002,0.002,13014.0,6767.0,1.0
"beta_dist[Smith Jr., Dwight]",1.998,0.251,1.533,2.477,0.002,0.003,15320.0,6125.0,1.0
"beta_dist[Pham, Tommy]",1.922,0.203,1.559,2.318,0.002,0.002,13188.0,7072.0,1.0
"beta_dist[McKinney, Billy]",1.848,0.259,1.337,2.309,0.002,0.003,15117.0,6186.0,1.0
"beta_dist[Maybin, Cameron]",1.788,0.227,1.37,2.228,0.002,0.002,14980.0,6702.0,1.0
"beta_dist[Calhoun, Willie]",2.305,0.263,1.806,2.785,0.002,0.003,14005.0,6145.0,1.0
"beta_dist[O'Neill, Tyler]",2.045,0.23,1.61,2.474,0.002,0.003,14018.0,6768.0,1.0
"beta_dist[Reyes, Pablo]",1.554,0.283,1.003,2.063,0.002,0.003,15337.0,6253.0,1.0
"beta_dist[Schebler, Scott]",1.754,0.249,1.278,2.21,0.002,0.003,14737.0,6343.0,1.0
"beta_dist[Young Jr., Eric]",2.071,0.305,1.521,2.651,0.002,0.003,18073.0,6132.0,1.0
"beta_dist[Galloway, Isaac]",1.836,0.322,1.248,2.472,0.003,0.004,15124.0,5484.0,1.0
"beta_dist[Locastro, Tim]",1.981,0.252,1.5,2.45,0.002,0.003,14805.0,6120.0,1.0
"beta_dist[Stewart, DJ]",1.644,0.231,1.193,2.06,0.002,0.002,15781.0,7036.0,1.0
"beta_dist[Tucker, Kyle]",1.929,0.225,1.474,2.324,0.002,0.003,15196.0,6766.0,1.0
"beta_dist[Davis, Rajai]",1.567,0.299,1.02,2.152,0.002,0.004,17323.0,6092.0,1.0
"beta_dist[Phillips, Brett]",1.594,0.246,1.154,2.073,0.002,0.003,14648.0,6317.0,1.0
"beta_dist[Grossman, Robbie]",1.915,0.185,1.563,2.255,0.002,0.002,11283.0,7277.0,1.0
"beta_dist[Delmonico, Nicky]",1.758,0.277,1.229,2.267,0.002,0.003,19465.0,6186.0,1.0
"beta_dist[Cozens, Dylan]",1.869,0.334,1.248,2.494,0.002,0.004,18549.0,6035.0,1.0
"beta_dist[Herrera, Odúbel]",1.729,0.2,1.362,2.112,0.002,0.002,13589.0,6882.0,1.0
"beta_dist[Kivlehan, Patrick]",1.838,0.358,1.179,2.516,0.003,0.005,17054.0,5932.0,1.0
"beta_dist[Hernández, Teoscar]",1.963,0.176,1.646,2.298,0.002,0.002,12449.0,7056.0,1.0
"beta_dist[Tocci, Carlos]",2.129,0.297,1.555,2.671,0.002,0.004,15077.0,6167.0,1.0
"beta_dist[Ozuna, Marcell]",2.044,0.212,1.648,2.443,0.002,0.002,13901.0,7001.0,1.0
"beta_dist[Happ, Ian]",1.719,0.221,1.303,2.136,0.002,0.003,14378.0,6825.0,1.0
"beta_dist[Davis, Jonathan]",1.923,0.265,1.403,2.401,0.002,0.003,15029.0,6889.0,1.0
"beta_dist[Choo, Shin-Soo]",1.986,0.227,1.564,2.414,0.002,0.002,13340.0,6575.0,1.0
"beta_dist[Dickerson, Corey]",1.729,0.188,1.374,2.076,0.002,0.002,12421.0,7372.0,1.0
"beta_dist[Reyes, Victor]",1.682,0.206,1.314,2.078,0.002,0.002,12030.0,7273.0,1.0
"beta_dist[Bonifacio, Jorge]",2.024,0.259,1.534,2.505,0.002,0.003,16546.0,6146.0,1.0
"beta_dist[Hoskins, Rhys]",1.82,0.256,1.327,2.297,0.002,0.003,18143.0,6166.0,1.0
"beta_dist[Jankowski, Travis]",1.703,0.26,1.201,2.188,0.002,0.003,15418.0,6644.0,1.0
"beta_dist[Peralta, David]",1.63,0.182,1.295,1.972,0.002,0.002,13970.0,6330.0,1.0
"beta_dist[Negrón, Kristopher]",1.644,0.326,1.058,2.277,0.002,0.004,18525.0,5971.0,1.0
"beta_dist[Stanton, Giancarlo]",2.139,0.229,1.728,2.579,0.002,0.003,13510.0,6503.0,1.0
"beta_dist[Stewart, Christin]",1.814,0.258,1.359,2.319,0.002,0.003,17203.0,6113.0,1.0
"beta_dist[Guyer, Brandon]",2.017,0.306,1.466,2.613,0.002,0.004,20188.0,6130.0,1.0
"beta_dist[Duvall, Adam]",1.873,0.207,1.475,2.259,0.002,0.002,12552.0,6573.0,1.0
"beta_dist[Gallo, Joey]",2.111,0.192,1.754,2.472,0.002,0.002,11796.0,6902.0,1.0
"beta_dist[Brito, Sócrates]",1.929,0.306,1.358,2.493,0.002,0.004,15978.0,5951.0,1.0
"beta_dist[Reddick, Josh]",1.805,0.197,1.421,2.157,0.002,0.002,11507.0,6986.0,1.0
"beta_dist[Mancini, Trey]",2.045,0.229,1.622,2.478,0.002,0.003,17465.0,6729.0,1.0
"beta_dist[Jones, Adam]",1.668,0.211,1.265,2.055,0.002,0.002,14806.0,6695.0,1.0
"beta_dist[Fowler, Dustin]",1.916,0.281,1.412,2.455,0.002,0.003,17517.0,6627.0,1.0
"beta_dist[Shaw, Chris]",1.666,0.344,1.014,2.314,0.003,0.005,16680.0,5564.0,1.0
"beta_dist[Heredia, Guillermo]",2.128,0.214,1.722,2.526,0.002,0.002,13304.0,6451.0,1.0
"beta_dist[Span, Denard]",1.846,0.26,1.359,2.349,0.002,0.003,17498.0,6561.0,1.0
"beta_dist[Herrera, Dilson]",1.91,0.358,1.267,2.596,0.003,0.005,18868.0,6026.0,1.0
"beta_dist[Travis, Sam]",1.817,0.318,1.24,2.433,0.002,0.004,19316.0,6124.0,1.0
"beta_dist[García, Adolis]",2.057,0.242,1.612,2.521,0.002,0.003,13305.0,6479.0,1.0
"beta_dist[Robles, Victor]",1.61,0.198,1.244,1.985,0.002,0.002,13200.0,6822.0,1.0
"beta_dist[Granderson, Curtis]",2.117,0.243,1.681,2.591,0.002,0.003,15215.0,5820.0,1.0
"beta_dist[Luplow, Jordan]",1.966,0.256,1.472,2.434,0.002,0.003,14573.0,5859.0,1.0
"beta_dist[Meadows, Austin]",1.702,0.225,1.289,2.125,0.002,0.003,15204.0,6499.0,1.0
"beta_dist[Hermosillo, Michael]",2.082,0.303,1.521,2.67,0.002,0.004,18853.0,6598.0,1.0
"beta_dist[LaMarre, Ryan]",1.565,0.265,1.065,2.063,0.002,0.003,16452.0,6123.0,1.0
"beta_dist[Rickard, Joey]",1.736,0.268,1.223,2.228,0.002,0.003,15718.0,5858.0,1.0
"beta_dist[Robinson, Drew]",1.864,0.323,1.268,2.471,0.002,0.004,18535.0,4700.0,1.0
"beta_dist[García, Leury]",1.937,0.225,1.503,2.348,0.002,0.003,15038.0,6787.0,1.0
"beta_dist[Williams, Mason]",1.915,0.309,1.315,2.483,0.002,0.004,19526.0,5453.0,1.0
"beta_dist[Dietrich, Derek]",2.015,0.278,1.495,2.539,0.002,0.003,14780.0,6617.0,1.0
"beta_dist[Altherr, Aaron]",2.027,0.268,1.525,2.53,0.002,0.003,16976.0,6808.0,1.0
"beta_dist[Andreoli, John]",1.834,0.327,1.23,2.465,0.002,0.004,18511.0,5768.0,1.0
"beta_dist[Rua, Ryan]",2.107,0.307,1.525,2.68,0.002,0.004,17910.0,6132.0,1.0
"beta_dist[Goodwin, Brian]",1.874,0.175,1.541,2.196,0.002,0.002,13132.0,6642.0,1.0
"beta_dist[Rosario, Eddie]",2.191,0.179,1.862,2.531,0.002,0.002,11325.0,6678.0,1.0
"beta_dist[Pérez, Hernán]",1.943,0.3,1.354,2.483,0.002,0.004,19675.0,6030.0,1.0
"beta_dist[Ervin, Phillip]",1.998,0.239,1.54,2.429,0.002,0.003,14912.0,7141.0,1.0
"beta_dist[Pearce, Steve]",1.869,0.349,1.239,2.557,0.002,0.005,21241.0,5277.0,1.0
"beta_dist[Bauers, Jake]",1.34,0.235,0.925,1.801,0.002,0.003,16065.0,6982.0,1.0
"beta_dist[Jay, Jon]",1.665,0.234,1.23,2.113,0.002,0.003,14203.0,6399.0,1.0
"beta_dist[Bostick, Christopher]",1.829,0.364,1.114,2.485,0.003,0.005,19200.0,5335.0,1.0
"beta_dist[Bote, David]",1.811,0.36,1.14,2.498,0.003,0.005,16884.0,5521.0,1.0
"beta_dist[Davis, J.D.]",1.879,0.278,1.372,2.425,0.002,0.003,16243.0,6518.0,1.0
"beta_dist[Contreras, Willson]",1.875,0.354,1.179,2.509,0.003,0.005,19422.0,5615.0,1.0
"beta_dist[Reinheimer, Jack]",1.835,0.36,1.162,2.522,0.003,0.005,18316.0,5717.0,1.0
"beta_dist[Verdugo, Alex]",1.64,0.203,1.254,2.023,0.002,0.002,13884.0,6496.0,1.0
"beta_dist[Peterson, Jace]",1.272,0.269,0.745,1.764,0.002,0.003,15055.0,5719.0,1.0
"beta_dist[Smith, Mallex]",2.194,0.223,1.78,2.622,0.002,0.003,14055.0,6214.0,1.0
"beta_dist[Pinder, Chad]",1.976,0.241,1.525,2.432,0.002,0.003,14622.0,6907.0,1.0
"beta_dist[Pence, Hunter]",1.66,0.261,1.175,2.159,0.002,0.003,17489.0,6478.0,1.0
"beta_dist[Lowe, Brandon]",1.95,0.311,1.355,2.537,0.002,0.004,17888.0,5412.0,1.0
"beta_dist[Blash, Jabari]",1.767,0.333,1.134,2.378,0.002,0.004,19164.0,6309.0,1.0
"beta_dist[Ortega, Rafael]",2.035,0.249,1.565,2.5,0.002,0.003,14314.0,6016.0,1.0
"beta_dist[Frazier, Adam]",1.865,0.296,1.317,2.422,0.002,0.004,19131.0,6604.0,1.0
"beta_dist[Nimmo, Brandon]",1.724,0.207,1.318,2.095,0.002,0.002,13696.0,6880.0,1.0
"beta_dist[Cowart, Kaleb]",1.799,0.348,1.13,2.435,0.003,0.005,15421.0,5952.0,1.0
"beta_dist[Merrifield, Whit]",1.911,0.234,1.465,2.344,0.002,0.002,16327.0,6890.0,1.0
"beta_dist[Gentry, Craig]",1.84,0.29,1.295,2.378,0.002,0.004,17583.0,6223.0,1.0
"beta_dist[Haniger, Mitch]",1.793,0.188,1.438,2.142,0.002,0.002,13829.0,6767.0,1.0
"beta_dist[Bautista, José]",1.779,0.296,1.239,2.355,0.002,0.004,17217.0,6070.0,1.0
"beta_dist[Robinson, Shane]",1.525,0.335,0.876,2.146,0.002,0.004,18730.0,5746.0,1.0
"beta_dist[Hernández, Gorkys]",1.677,0.261,1.17,2.141,0.002,0.003,16563.0,6449.0,1.0
"beta_dist[Quinn, Roman]",1.598,0.26,1.112,2.089,0.002,0.003,14965.0,6303.0,1.0
"beta_dist[O'Hearn, Ryan]",1.764,0.331,1.125,2.375,0.002,0.005,22247.0,5946.0,1.0
"beta_dist[Cabrera, Melky]",1.758,0.26,1.269,2.249,0.002,0.003,15494.0,5827.0,1.0
"beta_dist[Goodrum, Niko]",2.15,0.288,1.623,2.693,0.002,0.004,18453.0,5841.0,1.0
"beta_dist[Muñoz, Yairo]",1.541,0.324,0.909,2.127,0.003,0.004,16149.0,5314.0,1.0
"beta_dist[Myers, Wil]",2.084,0.218,1.668,2.484,0.002,0.002,14095.0,6917.0,1.0
"beta_dist[Adrianza, Ehire]",1.957,0.281,1.435,2.479,0.002,0.004,16335.0,6514.0,1.0
