,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_speed[Wilkerson, Stevie]",-18.817,1.583,-21.773,-15.788,0.014,0.019,12968.0,6157.0,1.0
"beta_speed[Peraza, José]",-16.753,1.856,-20.422,-13.48,0.015,0.021,14487.0,5841.0,1.0
"beta_speed[Bishop, Braden]",-21.178,2.105,-25.214,-17.333,0.018,0.024,13884.0,6404.0,1.0
"beta_speed[Rios, Edwin]",-19.037,2.616,-23.901,-14.145,0.021,0.034,15751.0,4999.0,1.0
"beta_speed[Castellanos, Nick]",-16.764,0.989,-18.712,-14.979,0.009,0.012,11829.0,5577.0,1.0
"beta_speed[Gurriel Jr., Lourdes]",-18.966,1.528,-21.797,-16.015,0.014,0.017,12607.0,6523.0,1.0
"beta_speed[Santander, Anthony]",-19.656,1.413,-22.187,-16.899,0.013,0.016,12426.0,5847.0,1.0
"beta_speed[Berti, Jon]",-18.896,1.847,-22.506,-15.613,0.016,0.019,13480.0,6727.0,1.0
"beta_speed[Stubbs, Garrett]",-19.942,2.385,-24.159,-15.276,0.019,0.029,15583.0,5459.0,1.0
"beta_speed[Grisham, Trent]",-18.634,1.614,-21.694,-15.654,0.014,0.018,12569.0,5724.0,1.0
"beta_speed[Davis, Johnny]",-19.347,2.425,-23.876,-14.77,0.019,0.032,16461.0,5154.0,1.0
"beta_speed[Reynolds, Bryan]",-19.207,1.327,-21.701,-16.74,0.012,0.016,11955.0,6218.0,1.0
"beta_speed[O'Grady, Brian]",-18.589,2.201,-22.601,-14.448,0.019,0.027,13588.0,6121.0,1.0
"beta_speed[Starling, Bubba]",-19.366,1.704,-22.538,-16.177,0.014,0.019,13859.0,6425.0,1.0
"beta_speed[Broxton, Keon]",-20.382,1.415,-22.99,-17.677,0.012,0.017,13847.0,6389.0,1.0
"beta_speed[Riley, Austin]",-19.651,1.85,-23.181,-16.226,0.016,0.022,12896.0,6429.0,1.0
"beta_speed[Court, Ryan]",-18.181,2.126,-22.17,-14.098,0.017,0.024,15480.0,6538.0,1.0
"beta_speed[Drury, Brandon]",-19.922,2.073,-23.808,-16.014,0.016,0.024,15969.0,6662.0,1.0
"beta_speed[Mercado, Óscar]",-18.888,1.507,-21.728,-16.119,0.013,0.017,12677.0,6551.0,1.0
"beta_speed[Lorenzen, Michael]",-18.309,2.08,-22.263,-14.432,0.017,0.026,14722.0,5907.0,1.0
"beta_speed[Avelino, Abiatal]",-19.052,2.499,-23.745,-14.453,0.02,0.031,15640.0,5486.0,1.0
"beta_speed[Brosseau, Mike]",-18.738,2.232,-22.755,-14.352,0.018,0.025,14675.0,6638.0,1.0
"beta_speed[Daza, Yonathan]",-19.425,2.105,-23.245,-15.322,0.017,0.022,14835.0,6771.0,1.0
"beta_speed[Garlick, Kyle]",-16.759,1.896,-20.476,-13.318,0.016,0.024,14310.0,5203.0,1.0
"beta_speed[Rosario, Amed]",-19.089,2.569,-23.874,-14.25,0.019,0.035,17545.0,5109.0,1.0
"beta_speed[Mejía, Francisco]",-19.243,2.515,-23.989,-14.652,0.02,0.032,16136.0,6049.0,1.0
"beta_speed[Castro, Harold]",-19.115,1.743,-22.35,-15.832,0.015,0.018,12655.0,6417.0,1.0
"beta_speed[Alberto, Hanser]",-18.763,2.195,-22.831,-14.626,0.017,0.025,16794.0,6253.0,1.0
"beta_speed[Beckham, Tim]",-17.16,2.022,-21.029,-13.466,0.018,0.024,12639.0,5820.0,1.0
"beta_speed[Bruce, Jay]",0.004,0.143,-0.268,0.211,0.002,0.002,6640.0,5939.0,1.0
"beta_speed[Velasquez, Vince]",-19.374,2.486,-23.938,-14.683,0.02,0.033,16162.0,5050.0,1.0
"beta_speed[Garcia, Greg]",-19.03,2.533,-23.91,-14.38,0.019,0.033,17327.0,5615.0,1.0
"beta_speed[Freeman, Mike]",-20.265,2.261,-24.704,-16.183,0.019,0.028,14050.0,5491.0,1.0
"beta_speed[Urshela, Gio]",-19.291,2.403,-23.751,-14.7,0.019,0.032,16333.0,5555.0,1.0
"beta_speed[Hampson, Garrett]",-19.58,1.844,-23.09,-16.179,0.016,0.02,13353.0,5919.0,1.0
"beta_speed[Saladino, Tyler]",-19.842,2.373,-24.229,-15.316,0.018,0.031,16717.0,5643.0,1.0
"beta_speed[Vargas, Ildemaro]",-19.459,2.456,-23.902,-14.618,0.019,0.034,17413.0,5190.0,1.0
"beta_speed[Austin, Tyler]",-18.136,1.919,-21.794,-14.625,0.016,0.023,14389.0,6375.0,1.0
"beta_speed[Gómez, Carlos]",-18.601,1.279,-20.956,-16.216,0.011,0.016,13019.0,6286.0,1.0
"beta_speed[Biggio, Cavan]",-20.284,2.077,-24.346,-16.509,0.018,0.024,13609.0,6189.0,1.0
"beta_speed[González, Carlos]",-17.805,1.183,-20.088,-15.676,0.01,0.017,12876.0,6017.0,1.0
"beta_speed[Santana, Domingo]",-20.109,1.214,-22.328,-17.774,0.011,0.014,12312.0,6281.0,1.0
"beta_speed[Newman, Kevin]",-19.305,2.513,-24.176,-14.704,0.02,0.035,15622.0,5442.0,1.0
"beta_speed[Urena, Richard]",-19.343,2.456,-23.939,-14.822,0.018,0.034,18095.0,4815.0,1.0
"beta_speed[Murphy, Tom]",-18.583,2.433,-23.171,-14.146,0.018,0.031,18151.0,5993.0,1.0
"beta_speed[O'Brien, Peter]",-19.054,2.135,-22.983,-15.106,0.017,0.026,14867.0,5760.0,1.0
"beta_speed[Solarte, Yangervis]",-19.238,2.229,-23.468,-15.056,0.019,0.027,14137.0,6205.0,1.0
"beta_speed[Rondon, José]",-19.047,2.631,-23.911,-14.057,0.021,0.035,15631.0,5085.0,1.0
"beta_speed[Estrada, Thairo]",-18.196,2.403,-22.638,-13.659,0.02,0.031,13816.0,5209.0,1.0
"beta_speed[Peterson, Dustin]",-19.21,2.176,-23.44,-15.231,0.018,0.025,14559.0,6753.0,1.0
"beta_speed[Moran, Colin]",-19.08,2.49,-23.56,-14.189,0.019,0.032,17937.0,5596.0,1.0
"beta_speed[Martin, Jason]",-18.235,1.982,-21.883,-14.502,0.016,0.025,14696.0,5958.0,1.0
"beta_speed[Joe, Connor]",-19.462,2.301,-23.82,-15.118,0.02,0.029,13813.0,5877.0,1.0
"beta_speed[Zagunis, Mark]",-19.254,2.181,-23.449,-15.314,0.018,0.024,15105.0,6853.0,1.0
"beta_speed[Jackson, Drew]",-19.369,2.437,-23.812,-14.628,0.02,0.031,14920.0,5847.0,1.0
"beta_speed[Arozarena, Randy]",-19.002,1.915,-22.606,-15.328,0.017,0.022,13496.0,5606.0,1.0
"beta_speed[Margot, Manuel]",-16.744,1.048,-18.68,-14.76,0.01,0.012,11906.0,5950.0,1.0
"beta_speed[Aquino, Aristides]",-19.353,1.669,-22.407,-16.124,0.014,0.019,13459.0,6518.0,1.0
"beta_speed[Carlson, Dylan]",-21.36,2.12,-25.463,-17.459,0.018,0.024,13292.0,6311.0,1.0
"beta_speed[Engel, Adam]",-17.606,1.115,-19.71,-15.533,0.01,0.013,12385.0,6490.0,1.0
"beta_speed[Akiyama, Shogo]",-19.111,1.792,-22.477,-15.691,0.016,0.019,13249.0,6198.0,1.0
"beta_speed[Edman, Tommy]",-21.209,2.058,-25.08,-17.412,0.017,0.023,15392.0,6147.0,1.0
"beta_speed[Duggar, Steven]",-18.639,1.498,-21.427,-15.832,0.014,0.018,11456.0,6134.0,1.0
"beta_speed[White, Eli]",-18.465,1.988,-22.043,-14.686,0.017,0.024,13140.0,6679.0,1.0
"beta_speed[Riddle, JT]",-18.634,1.871,-22.086,-15.098,0.016,0.022,13808.0,5790.0,1.0
"beta_speed[Solak, Nick]",-17.662,1.653,-20.817,-14.623,0.015,0.019,12700.0,6225.0,1.0
"beta_speed[Hays, Austin]",-17.077,1.533,-20.067,-14.254,0.013,0.018,13646.0,6022.0,1.0
"beta_speed[Chavis, Michael]",-17.549,2.045,-21.474,-13.932,0.017,0.023,14338.0,6301.0,1.0
"beta_speed[Marmolejos, José]",-19.094,2.022,-22.828,-15.322,0.017,0.023,14859.0,5868.0,1.0
"beta_speed[Fraley, Jake]",-19.861,2.083,-23.626,-15.799,0.017,0.023,15629.0,6342.0,1.0
"beta_speed[Ruf, Darin]",-17.987,1.977,-21.591,-14.197,0.016,0.024,14783.0,6188.0,1.0
"beta_speed[Moniak, Mickey]",-20.053,2.308,-24.511,-15.801,0.019,0.029,14731.0,5562.0,1.0
"beta_speed[Heath, Nick]",-19.56,2.347,-24.131,-15.284,0.019,0.03,15924.0,5624.0,1.0
"beta_speed[Olivares, Edward]",-19.137,1.894,-22.507,-15.421,0.015,0.022,15991.0,6591.0,1.0
"beta_speed[Lin, Tzu-Wei]",-18.743,2.063,-22.657,-14.845,0.017,0.025,14910.0,6440.0,1.0
"beta_speed[Smith, Pavin]",-17.922,2.311,-22.225,-13.659,0.019,0.03,15177.0,5494.0,1.0
"beta_speed[Mountcastle, Ryan]",-19.865,1.986,-23.456,-16.006,0.017,0.022,13107.0,6314.0,1.0
"beta_speed[Oliva, Jared]",-19.435,2.447,-23.986,-14.827,0.02,0.033,15269.0,5952.0,1.0
"beta_speed[Taylor, Michael A.]",-19.532,1.27,-21.918,-17.19,0.011,0.015,14045.0,5790.0,1.0
"beta_speed[Fuentes, Joshua]",-19.012,2.59,-24.021,-14.281,0.021,0.036,15276.0,4830.0,1.0
"beta_speed[Tsutsugo, Yoshi]",-19.799,2.239,-23.84,-15.455,0.019,0.028,14744.0,6136.0,1.0
"beta_speed[Demeritte, Travis]",-17.895,1.563,-20.927,-15.037,0.014,0.018,12712.0,6564.0,1.0
"beta_speed[Ravelo, Rangel]",-18.047,2.241,-22.274,-13.888,0.018,0.026,14771.0,5913.0,1.0
"beta_speed[Taylor, Tyrone]",-18.408,2.015,-22.205,-14.616,0.016,0.026,15639.0,5708.0,1.0
"beta_speed[Andujar, Miguel]",-19.545,2.414,-24.239,-15.14,0.02,0.031,14386.0,5468.0,1.0
"beta_speed[Basabe, Luis Alexander]",-19.509,2.327,-23.791,-15.102,0.019,0.029,15644.0,6167.0,1.0
"beta_speed[Thaiss, Matt]",-18.819,2.486,-23.579,-14.242,0.019,0.035,17168.0,5633.0,1.0
"beta_speed[Varsho, Daulton]",-19.523,1.977,-23.105,-15.654,0.016,0.023,14537.0,5964.0,1.0
"beta_speed[Souza Jr., Steven]",-17.362,1.318,-19.87,-14.953,0.012,0.016,12345.0,6390.0,1.0
"beta_speed[Walker, Neil]",-18.086,1.978,-21.585,-14.144,0.017,0.022,14072.0,5761.0,1.0
"beta_speed[Strange-Gordon, Dee]",-17.379,1.683,-20.721,-14.396,0.014,0.02,14372.0,6410.0,1.0
"beta_speed[Barreto, Franklin]",-19.381,2.419,-24.057,-14.902,0.018,0.032,17945.0,6112.0,1.0
"beta_speed[Rooker, Brent]",-17.077,2.145,-21.291,-13.21,0.018,0.027,14750.0,5695.0,1.0
"beta_speed[Haggerty, Sam]",-19.8,2.077,-23.574,-15.872,0.018,0.022,14029.0,6902.0,1.0
"beta_speed[Dozier, Hunter]",-19.218,1.77,-22.402,-15.807,0.016,0.02,11824.0,6238.0,1.0
"beta_speed[Payton, Mark]",-19.632,2.356,-23.985,-15.193,0.019,0.033,16097.0,5034.0,1.0
"beta_speed[Mathias, Mark]",-19.981,2.328,-24.207,-15.492,0.019,0.03,14721.0,5389.0,1.0
"beta_speed[Pillar, Kevin]",-16.602,0.902,-18.302,-14.928,0.008,0.01,12701.0,6191.0,1.0
"beta_speed[Pache, Cristian]",-18.791,2.481,-23.432,-14.049,0.02,0.034,15798.0,5658.0,1.0
"beta_speed[González, Luis]",-18.965,2.507,-23.608,-14.139,0.021,0.035,14939.0,5039.0,1.0
"beta_speed[Zimmer, Bradley]",-21.078,1.648,-24.326,-18.135,0.014,0.019,14183.0,6049.0,1.0
"beta_speed[Mateo, Jorge]",-19.16,2.444,-23.493,-14.281,0.02,0.033,15249.0,5904.0,1.0
"beta_speed[Velazquez, Andrew]",-19.384,2.398,-23.752,-14.821,0.018,0.029,17588.0,6155.0,1.0
"beta_speed[Mullins, Cedric]",-20.463,1.691,-23.533,-17.182,0.015,0.018,13162.0,6991.0,1.0
"beta_speed[Mejia, Erick]",-19.893,2.152,-23.864,-15.954,0.018,0.024,14187.0,6068.0,1.0
"beta_speed[Johnson, Daniel]",-19.262,2.408,-23.751,-14.784,0.018,0.032,17436.0,5748.0,1.0
"beta_speed[Reyes, Franmil]",-20.843,1.518,-23.811,-18.097,0.014,0.017,12243.0,5952.0,1.0
"beta_speed[McCarthy, Joe]",-18.075,2.33,-22.648,-13.92,0.018,0.028,17632.0,6288.0,1.0
"beta_speed[Hoerner, Nico]",-19.538,2.442,-24.124,-14.959,0.02,0.032,14875.0,5818.0,1.0
"beta_speed[Bradley Jr., Jackie]",-18.179,0.981,-20.001,-16.363,0.009,0.011,11612.0,6115.0,1.0
"beta_speed[Kipnis, Jason]",-20.074,2.001,-23.759,-16.327,0.017,0.021,13737.0,6694.0,1.0
"beta_speed[Heyward, Jason]",-17.639,1.023,-19.595,-15.765,0.01,0.011,10357.0,6096.0,1.0
"beta_speed[Springer, George]",-18.111,1.095,-20.245,-16.142,0.009,0.013,14520.0,6289.0,1.0
"beta_speed[Buxton, Byron]",-16.097,1.075,-18.171,-14.133,0.009,0.014,13211.0,5736.0,1.0
"beta_speed[Blackmon, Charlie]",-17.742,0.944,-19.526,-16.002,0.008,0.011,15479.0,6175.0,1.0
"beta_speed[Hamilton, Billy]",-20.053,1.159,-22.163,-17.822,0.011,0.013,12103.0,6463.0,1.0
"beta_speed[Kiermaier, Kevin]",-17.58,1.106,-19.782,-15.656,0.01,0.013,12402.0,5711.0,1.0
"beta_speed[Cain, Lorenzo]",-17.934,1.029,-19.94,-16.065,0.009,0.013,12681.0,5911.0,1.0
"beta_speed[Ellsbury, Jacoby]",-20.09,1.684,-23.32,-17.07,0.015,0.02,13182.0,5757.0,1.0
"beta_speed[Trout, Mike]",-16.883,0.991,-18.747,-15.071,0.009,0.012,11616.0,5912.0,1.0
"beta_speed[Hannemann, Jacob]",-20.329,2.332,-24.55,-15.811,0.019,0.03,14599.0,5218.0,1.0
"beta_speed[Lagares, Juan]",-18.133,1.399,-20.754,-15.503,0.013,0.016,12084.0,6072.0,1.0
"beta_speed[Inciarte, Ender]",-17.918,0.969,-19.747,-16.13,0.009,0.011,11615.0,5907.0,1.0
"beta_speed[Fowler, Dexter]",-21.294,1.199,-23.505,-19.032,0.011,0.014,12027.0,5978.0,1.0
"beta_speed[Villar, Jonathan]",-17.795,2.328,-21.952,-13.226,0.019,0.03,15763.0,5641.0,1.0
"beta_speed[Galvis, Freddy]",-19.415,2.43,-23.968,-14.832,0.02,0.03,14352.0,5780.0,1.0
"beta_speed[Burns, Billy]",-19.675,2.453,-24.348,-15.046,0.02,0.031,14363.0,5698.0,1.0
"beta_speed[Kepler, Max]",-19.274,1.035,-21.188,-17.291,0.009,0.012,12541.0,6039.0,1.0
"beta_speed[Hoying, Jared]",-20.278,2.037,-24.078,-16.446,0.017,0.025,13784.0,5460.0,1.0
"beta_speed[Stubbs, Drew]",-20.082,2.239,-24.391,-15.936,0.018,0.026,14855.0,6488.0,1.0
"beta_speed[Selsky, Steve]",-19.378,2.504,-23.917,-14.423,0.019,0.033,17612.0,5653.0,1.0
"beta_speed[Betts, Mookie]",-20.314,1.067,-22.221,-18.211,0.009,0.013,12951.0,5711.0,1.0
"beta_speed[Laureano, Ramón]",-17.991,1.211,-20.233,-15.733,0.011,0.013,12819.0,6116.0,1.0
"beta_speed[Guerrero, Gabriel]",-20.245,2.445,-25.052,-15.808,0.021,0.031,14095.0,5992.0,1.0
"beta_speed[Harper, Bryce]",-18.582,1.036,-20.551,-16.704,0.009,0.013,13382.0,6096.0,1.0
"beta_speed[Barnes, Brandon]",-20.313,2.387,-24.667,-15.785,0.018,0.03,17154.0,6180.0,1.0
"beta_speed[Calhoun, Kole]",-20.618,1.036,-22.538,-18.733,0.009,0.013,13081.0,6059.0,1.0
"beta_speed[Escobar, Alcides]",-19.812,2.304,-24.066,-15.464,0.019,0.028,15587.0,6511.0,1.0
"beta_speed[Judge, Aaron]",-0.461,0.261,-0.935,0.023,0.003,0.002,8754.0,7568.0,1.0
"beta_speed[Bolt, Skye]",-20.198,2.284,-24.579,-16.067,0.019,0.028,14331.0,5833.0,1.0
"beta_speed[Lewis, Kyle]",-20.153,1.704,-23.366,-16.958,0.016,0.018,11613.0,6628.0,1.0
"beta_speed[García, Avisaíl]",-19.131,1.17,-21.235,-16.878,0.01,0.015,13391.0,5888.0,1.0
"beta_speed[Marte, Ketel]",-18.297,1.601,-21.305,-15.355,0.015,0.018,11632.0,5658.0,1.0
"beta_speed[Senzel, Nick]",-19.617,1.612,-22.663,-16.546,0.014,0.018,13054.0,6102.0,1.0
"beta_speed[Thomas, Lane]",-18.667,1.956,-22.285,-15.012,0.017,0.022,13970.0,5921.0,1.0
"beta_speed[Harrison, Monte]",-18.552,1.974,-22.136,-14.727,0.017,0.024,14180.0,6573.0,1.0
"beta_speed[Robert Jr., Luis]",-20.911,1.841,-24.19,-17.353,0.015,0.02,14603.0,6942.0,1.0
"beta_speed[Dubón, Mauricio]",-17.527,1.756,-20.847,-14.271,0.016,0.019,12034.0,6752.0,1.0
"beta_speed[Taveras, Leody]",-18.445,1.767,-21.892,-15.288,0.015,0.019,13408.0,6382.0,1.0
"beta_speed[Adell, Jo]",-18.989,1.733,-22.262,-15.825,0.014,0.021,15463.0,6024.0,1.0
"beta_speed[Hill, Derek]",-19.16,2.324,-23.676,-15.012,0.018,0.029,17113.0,6349.0,1.0
"beta_speed[Tucker, Cole]",-18.876,1.863,-22.463,-15.408,0.017,0.023,12361.0,6341.0,1.0
"beta_speed[Torreyes, Ronald]",-19.281,2.442,-23.815,-14.595,0.019,0.031,16374.0,5045.0,1.0
"beta_speed[Florial, Estevan]",-19.234,2.526,-23.869,-14.375,0.018,0.033,19179.0,5774.0,1.0
"beta_speed[Whitefield, Aaron]",-19.393,2.51,-24.219,-14.682,0.019,0.038,17364.0,5144.0,1.0
"beta_speed[Puig, Yasiel]",-20.438,1.13,-22.584,-18.362,0.011,0.017,10903.0,5065.0,1.0
"beta_speed[Taijeron, Travis]",-18.259,2.256,-22.604,-14.081,0.018,0.03,15184.0,5739.0,1.0
"beta_speed[Piscotty, Stephen]",-19.66,1.122,-21.829,-17.619,0.01,0.013,13315.0,6348.0,1.0
"beta_speed[Valencia, Danny]",-18.772,1.786,-22.139,-15.359,0.015,0.023,14437.0,5649.0,1.0
"beta_speed[Trumbo, Mark]",-17.188,1.699,-20.336,-13.954,0.014,0.021,14482.0,6006.0,1.0
"beta_speed[Moncrief, Carlos]",-19.49,2.254,-23.739,-15.358,0.02,0.027,13276.0,6263.0,1.0
"beta_speed[Santana, Carlos]",-18.789,2.227,-22.916,-14.516,0.018,0.027,14989.0,6187.0,1.0
"beta_speed[Cruz, Nelson]",-18.929,2.194,-22.983,-14.755,0.018,0.025,15004.0,6233.0,1.0
"beta_speed[Olson, Matt]",-19.317,2.077,-23.277,-15.403,0.019,0.023,11981.0,6084.0,1.0
"beta_speed[Adduci, James]",-18.76,1.915,-22.353,-15.17,0.015,0.023,15857.0,6268.0,1.0
"beta_speed[Flores, Ramón]",-17.828,2.152,-21.936,-13.946,0.018,0.026,14277.0,5977.0,1.0
"beta_speed[Parmley, Ian]",-19.034,2.418,-23.631,-14.405,0.019,0.032,15681.0,5629.0,1.0
"beta_speed[Huffman, Chad]",-19.199,2.504,-23.872,-14.552,0.019,0.035,17985.0,5650.0,1.0
"beta_speed[Sánchez, Yolmer]",-19.1,2.517,-23.536,-14.092,0.018,0.038,19342.0,4930.0,1.0
"beta_speed[Báez, Javier]",-19.068,2.586,-23.659,-14.123,0.02,0.033,16045.0,5679.0,1.0
"beta_speed[Anderson, Brian]",-18.888,1.438,-21.597,-16.189,0.012,0.017,13370.0,6214.0,1.0
"beta_speed[Williams, Justin]",-19.252,2.448,-23.852,-14.614,0.02,0.033,14856.0,5371.0,1.0
"beta_speed[Plouffe, Trevor]",-19.103,2.455,-23.828,-14.504,0.021,0.032,14064.0,5949.0,1.0
"beta_speed[Kaczmarski, Kevin]",-19.326,2.488,-23.793,-14.468,0.02,0.034,15453.0,5275.0,1.0
"beta_speed[Valera, Breyvic]",-19.163,2.457,-23.848,-14.685,0.02,0.033,15066.0,5900.0,1.0
"beta_speed[Davis, Jaylin]",-17.398,1.815,-20.665,-13.861,0.016,0.021,13058.0,6039.0,1.0
"beta_speed[Joseph, Corban]",-19.297,2.459,-23.98,-14.776,0.019,0.031,16669.0,6136.0,1.0
"beta_speed[Goins, Ryan]",-16.282,2.132,-20.104,-12.098,0.017,0.025,15897.0,6016.0,1.0
"beta_speed[Wong, Kean]",-19.113,2.465,-24.089,-14.783,0.02,0.034,15922.0,5615.0,1.0
"beta_speed[Nola, Austin]",-18.584,2.593,-23.475,-13.807,0.02,0.036,16641.0,5196.0,1.0
"beta_speed[Davis, Chris]",-19.297,2.505,-23.765,-14.368,0.02,0.035,16053.0,4983.0,1.0
"beta_speed[Reed, Michael]",-19.236,2.369,-23.831,-14.936,0.019,0.031,15878.0,5475.0,1.0
"beta_speed[Cameron, Daz]",-17.504,1.944,-21.153,-13.876,0.016,0.023,14435.0,5544.0,1.0
"beta_speed[Walsh, Jared]",-19.246,2.455,-23.887,-14.727,0.019,0.029,17260.0,5603.0,1.0
"beta_speed[McKinstry, Zach]",-19.594,2.521,-24.375,-14.898,0.018,0.035,20194.0,5434.0,1.0
"beta_speed[Hernandez, Yadiel]",-18.571,2.495,-23.232,-13.951,0.019,0.033,17180.0,5799.0,1.0
"beta_speed[Alfaro, Jorge]",-17.733,2.509,-22.479,-12.931,0.019,0.036,16684.0,4897.0,1.0
"beta_speed[Sánchez, Jesús]",-19.622,2.186,-23.642,-15.487,0.018,0.025,14633.0,6590.0,1.0
"beta_cos[Gonzalez, Marwin]",0.091,0.131,-0.154,0.337,0.001,0.002,13185.0,5581.0,1.0
"beta_cos[Gardner, Brett]",-0.36,0.095,-0.542,-0.192,0.001,0.001,13376.0,6199.0,1.0
"beta_cos[Hernández, Enrique]",-0.262,0.155,-0.546,0.033,0.001,0.002,17148.0,5596.0,1.0
"beta_cos[Schwarber, Kyle]",-0.091,0.105,-0.29,0.102,0.001,0.001,17182.0,6470.0,1.0
"beta_cos[Jay, Jon]",-0.214,0.119,-0.436,0.008,0.001,0.002,15493.0,5489.0,1.0
"beta_cos[Ethier, Andre]",-0.29,0.195,-0.657,0.067,0.002,0.003,14947.0,5042.0,1.0
"beta_cos[Maybin, Cameron]",-0.372,0.112,-0.591,-0.171,0.001,0.002,16103.0,5202.0,1.0
"beta_cos[Werth, Jayson]",-0.271,0.167,-0.588,0.043,0.001,0.002,15517.0,5038.0,1.0
"beta_cos[Zobrist, Ben]",-0.204,0.141,-0.462,0.071,0.001,0.002,17010.0,5228.0,1.0
"beta_cos[Kendrick, Howie]",-0.133,0.174,-0.449,0.201,0.001,0.002,16330.0,5577.0,1.0
"beta_cos[Jackson, Austin]",-0.09,0.132,-0.342,0.159,0.001,0.002,14903.0,6122.0,1.0
"beta_cos[Peralta, David]",-0.357,0.106,-0.55,-0.149,0.001,0.001,14338.0,5868.0,1.0
"beta_cos[Benintendi, Andrew]",0.244,0.098,0.047,0.423,0.001,0.001,12909.0,6294.0,1.0
"beta_cos[Chisenhall, Lonnie]",-0.122,0.166,-0.436,0.189,0.001,0.002,12544.0,5473.0,1.0
"beta_cos[Duvall, Adam]",-0.159,0.114,-0.371,0.057,0.001,0.001,15729.0,5862.0,1.0
"beta_cos[Liriano, Rymer]",-0.262,0.206,-0.666,0.112,0.002,0.003,15068.0,5346.0,1.0
"beta_cos[Dickerson, Corey]",-0.157,0.116,-0.385,0.053,0.001,0.002,17035.0,5947.0,1.0
"beta_cos[Mancini, Trey]",-0.211,0.114,-0.424,0.014,0.001,0.002,17243.0,5536.0,1.0
"beta_cos[Peterson, Jace]",-0.176,0.162,-0.479,0.132,0.001,0.002,16539.0,5803.0,1.0
"beta_cos[Suzuki, Ichiro]",-0.204,0.173,-0.534,0.117,0.001,0.002,14463.0,4665.0,1.0
"beta_cos[Dietrich, Derek]",-0.192,0.157,-0.471,0.125,0.001,0.002,15968.0,5617.0,1.0
"beta_cos[Gordon, Alex]",-0.356,0.098,-0.534,-0.17,0.001,0.001,15040.0,5383.0,1.0
"beta_cos[Happ, Ian]",-0.25,0.131,-0.495,-0.001,0.001,0.002,15409.0,5927.0,1.0
"beta_cos[Granderson, Curtis]",-0.328,0.113,-0.549,-0.123,0.001,0.001,15883.0,5685.0,1.0
"beta_cos[Parra, Gerardo]",-0.318,0.116,-0.536,-0.108,0.001,0.001,16780.0,6261.0,1.0
"beta_cos[Rosario, Eddie]",-0.18,0.099,-0.36,0.004,0.001,0.001,16718.0,5678.0,1.0
"beta_cos[Frazier, Clint]",-0.152,0.15,-0.423,0.136,0.001,0.002,17395.0,5478.0,1.0
"beta_cos[Carrera, Ezequiel]",-0.292,0.153,-0.577,-0.008,0.001,0.002,15030.0,5514.0,1.0
"beta_cos[Gamel, Ben]",-0.355,0.108,-0.564,-0.152,0.001,0.001,14699.0,5528.0,1.0
"beta_cos[Upton, Justin]",-0.33,0.102,-0.522,-0.136,0.001,0.001,13459.0,6196.0,1.0
"beta_cos[Blash, Jabari]",-0.247,0.165,-0.577,0.049,0.001,0.002,17467.0,5125.0,1.0
"beta_cos[Parker, Jarrett]",-0.506,0.178,-0.837,-0.175,0.001,0.002,19249.0,5534.0,1.0
"beta_cos[Marte, Starling]",-0.226,0.102,-0.421,-0.041,0.001,0.001,16870.0,5818.0,1.0
"beta_cos[Davis, Khris]",-0.268,0.144,-0.538,0.004,0.001,0.002,15665.0,5147.0,1.0
"beta_cos[Calhoun, Willie]",-0.285,0.146,-0.554,-0.006,0.001,0.002,16309.0,5877.0,1.0
"beta_cos[Hicks, Aaron]",-0.39,0.11,-0.597,-0.183,0.001,0.001,16417.0,6985.0,1.0
"beta_cos[Pederson, Joc]",-0.634,0.12,-0.856,-0.409,0.001,0.001,14288.0,5467.0,1.0
"beta_cos[Reddick, Josh]",-0.2,0.115,-0.417,0.011,0.001,0.002,16863.0,5629.0,1.0
"beta_cos[Locastro, Tim]",-0.307,0.155,-0.6,-0.016,0.001,0.002,15559.0,5751.0,1.0
"beta_cos[Verdugo, Alex]",-0.051,0.138,-0.32,0.198,0.001,0.002,15795.0,5951.0,1.0
"beta_cos[Davis, Rajai]",-0.104,0.145,-0.366,0.181,0.001,0.002,17627.0,6237.0,1.0
"beta_cos[White, Tyler]",-0.245,0.205,-0.63,0.139,0.002,0.003,14882.0,5657.0,1.0
"beta_cos[Adrianza, Ehire]",-0.269,0.202,-0.661,0.102,0.002,0.003,15646.0,5259.0,1.0
"beta_cos[Presley, Alex]",-0.099,0.174,-0.415,0.24,0.001,0.002,16305.0,5470.0,1.0
"beta_cos[Luplow, Jordan]",-0.215,0.142,-0.474,0.064,0.001,0.002,17988.0,6043.0,1.0
"beta_cos[Herrmann, Chris]",-0.247,0.194,-0.608,0.118,0.001,0.003,18542.0,5413.0,1.0
"beta_cos[Spangenberg, Cory]",-0.374,0.19,-0.731,-0.027,0.002,0.003,15726.0,5687.0,1.0
"beta_cos[Jankowski, Travis]",-0.527,0.163,-0.843,-0.225,0.001,0.002,15537.0,5816.0,1.0
"beta_cos[Rua, Ryan]",-0.27,0.168,-0.587,0.045,0.001,0.002,16621.0,5318.0,1.0
"beta_cos[Nimmo, Brandon]",-0.262,0.117,-0.479,-0.046,0.001,0.001,15348.0,6386.0,1.0
