,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_cos[Waters, Drew]",-0.226,0.17,-0.548,0.091,0.001,0.002,20032.0,6051.0,1.0
"beta_cos[Burdick, Peyton]",-0.385,0.175,-0.706,-0.054,0.001,0.002,16633.0,5547.0,1.0
"beta_cos[Hernández, César]",-0.272,0.184,-0.627,0.068,0.001,0.003,18872.0,5358.0,1.0
"beta_cos[Thompson, Bubba]",-0.296,0.164,-0.606,0.015,0.001,0.002,17663.0,5403.0,1.0
"beta_cos[Suwinski, Jack]",-0.098,0.148,-0.361,0.201,0.001,0.002,16411.0,5178.0,1.0
"beta_cos[Melendez, MJ]",-0.149,0.171,-0.459,0.188,0.001,0.002,17500.0,5581.0,1.0
"beta_cos[Call, Alex]",-0.371,0.179,-0.708,-0.026,0.001,0.002,19162.0,5002.0,1.0
"beta_cos[Contreras, Mark]",-0.261,0.177,-0.6,0.071,0.001,0.002,21519.0,6003.0,1.0
"beta_cos[Calhoun, Kole]",-0.19,0.1,-0.385,-0.006,0.001,0.001,16176.0,4926.0,1.0
"beta_cos[Bae, Ji Hwan]",-0.258,0.187,-0.603,0.099,0.001,0.003,16689.0,5104.0,1.0
"beta_cos[Yepez, Juan]",-0.367,0.177,-0.698,-0.031,0.001,0.002,20351.0,4866.0,1.0
"beta_cos[Stowers, Kyle]",-0.186,0.175,-0.501,0.157,0.001,0.003,18055.0,4998.0,1.0
"beta_cos[Dubón, Mauricio]",-0.417,0.149,-0.691,-0.135,0.001,0.002,16750.0,5567.0,1.0
"beta_cos[Garrett, Stone]",-0.356,0.181,-0.706,-0.025,0.001,0.003,17135.0,5264.0,1.0
"beta_cos[Lopez, Alejo]",-0.268,0.191,-0.624,0.083,0.001,0.003,20237.0,5645.0,1.0
"beta_cos[McCarthy, Jake]",-0.306,0.143,-0.576,-0.041,0.001,0.002,16902.0,5556.0,1.0
"beta_cos[Encarnacion, Jerar]",-0.224,0.179,-0.556,0.12,0.001,0.002,16003.0,5266.0,1.0
"beta_cos[Palacios, Richie]",-0.217,0.172,-0.539,0.104,0.001,0.003,16647.0,5437.0,1.0
"beta_cos[Garcia, Dérmis]",-0.235,0.188,-0.562,0.141,0.001,0.003,18958.0,5239.0,1.0
"beta_cos[Donovan, Brendan]",-0.313,0.172,-0.628,0.026,0.001,0.002,17634.0,5291.0,1.0
"beta_cos[Thomas, Cody]",-0.15,0.179,-0.482,0.193,0.001,0.002,18133.0,5891.0,1.0
"beta_cos[Benson, Will]",-0.289,0.172,-0.611,0.04,0.001,0.002,20531.0,5152.0,1.0
"beta_cos[Burleson, Alec]",-0.285,0.181,-0.616,0.073,0.001,0.003,20458.0,5317.0,1.0
"beta_cos[Carpenter, Kerry]",-0.258,0.179,-0.596,0.081,0.001,0.003,17684.0,5941.0,1.0
"beta_cos[Eaton, Nate]",-0.303,0.173,-0.623,0.026,0.001,0.002,15301.0,6057.0,1.0
"beta_cos[Florial, Estevan]",-0.209,0.177,-0.546,0.113,0.001,0.002,18292.0,4990.0,1.0
"beta_cos[Morel, Christopher]",-0.092,0.165,-0.406,0.214,0.001,0.002,15430.0,5433.0,1.0
"beta_cos[Anderson, Brian]",-0.171,0.153,-0.465,0.112,0.001,0.002,17523.0,5345.0,1.0
"beta_cos[Johnson, Bryce]",-0.241,0.186,-0.603,0.096,0.001,0.003,20066.0,5444.0,1.0
"beta_cos[Ruiz, Esteury]",-0.295,0.182,-0.641,0.042,0.001,0.002,17293.0,5200.0,1.0
"beta_cos[Aguilar, Ryan]",-0.309,0.193,-0.677,0.057,0.001,0.003,19943.0,5571.0,1.0
"beta_cos[Stevenson, Cal]",-0.291,0.186,-0.632,0.077,0.001,0.003,20371.0,5703.0,1.0
"beta_cos[Maton, Nick]",-0.252,0.18,-0.584,0.085,0.001,0.002,17182.0,5920.0,1.0
"beta_cos[Sosa, Edmundo]",-0.268,0.191,-0.615,0.093,0.002,0.003,15485.0,5134.0,1.0
"beta_cos[Bernard, Wynton]",-0.203,0.183,-0.545,0.145,0.001,0.002,16373.0,5294.0,1.0
"beta_cos[Celestino, Gilberto]",-0.396,0.143,-0.66,-0.128,0.001,0.002,16655.0,5472.0,1.0
"beta_cos[Pratto, Nick]",-0.328,0.192,-0.701,0.024,0.002,0.003,15374.0,5530.0,1.0
"beta_cos[Piscotty, Stephen]",-0.139,0.127,-0.369,0.106,0.001,0.002,17677.0,5115.0,1.0
"beta_cos[Hernandez, Elier]",-0.299,0.183,-0.628,0.06,0.001,0.002,17650.0,5769.0,1.0
"beta_cos[Lewis, Kyle]",-0.214,0.146,-0.478,0.075,0.001,0.002,18129.0,5425.0,1.0
"beta_cos[Outman, James]",-0.277,0.188,-0.621,0.08,0.001,0.002,17910.0,5395.0,1.0
"beta_cos[Meneses, Joey]",-0.186,0.173,-0.511,0.136,0.001,0.002,19421.0,5746.0,1.0
"beta_cos[Reynolds, Matt]",-0.285,0.188,-0.647,0.067,0.001,0.003,20255.0,5338.0,1.0
"beta_cos[Madris, Bligh]",-0.282,0.178,-0.625,0.046,0.001,0.002,18114.0,5618.0,1.0
"beta_cos[Marsh, Brandon]",-0.445,0.126,-0.682,-0.208,0.001,0.002,14894.0,5916.0,1.0
"beta_cos[Mercedes, Yermín]",-0.283,0.189,-0.651,0.063,0.001,0.003,20751.0,5247.0,1.0
"beta_cos[Soler, Jorge]",-0.161,0.115,-0.37,0.055,0.001,0.002,18538.0,5574.0,1.0
"beta_cos[Carpenter, Matt]",-0.273,0.182,-0.609,0.071,0.001,0.003,16567.0,5047.0,1.0
"beta_cos[Clemens, Kody]",-0.237,0.186,-0.576,0.118,0.001,0.002,18538.0,5747.0,1.0
"beta_cos[Harrison, Monte]",-0.301,0.175,-0.632,0.03,0.001,0.002,17147.0,5563.0,1.0
"beta_cos[Hummel, Cooper]",-0.152,0.18,-0.499,0.18,0.001,0.002,19855.0,4934.0,1.0
"beta_cos[Mazara, Nomar]",-0.28,0.124,-0.509,-0.044,0.001,0.002,18480.0,6300.0,1.0
"beta_cos[Batten, Matthew]",-0.284,0.19,-0.654,0.069,0.001,0.003,17574.0,5322.0,1.0
"beta_cos[Alvarez, Eddy]",-0.319,0.191,-0.669,0.049,0.001,0.003,18408.0,5750.0,1.0
"beta_cos[Smith-Njigba, Canaan]",-0.297,0.191,-0.65,0.065,0.001,0.003,16942.0,5625.0,1.0
"beta_cos[Ramos, Heliot]",-0.308,0.185,-0.653,0.038,0.001,0.003,19571.0,5342.0,1.0
"beta_cos[Swaggerty, Travis]",-0.25,0.191,-0.605,0.117,0.001,0.003,18626.0,5376.0,1.0
"beta_cos[Walker, Steele]",-0.327,0.19,-0.683,0.032,0.001,0.003,19412.0,5163.0,1.0
"beta_cos[Plummer, Nick]",-0.274,0.19,-0.635,0.072,0.002,0.002,15816.0,5731.0,1.0
"beta_cos[Contreras, William]",-0.296,0.194,-0.666,0.068,0.001,0.003,18871.0,5205.0,1.0
"beta_cos[Mayfield, Jack]",-0.213,0.19,-0.567,0.144,0.001,0.002,17364.0,6119.0,1.0
"beta_cos[Walsh, Jared]",-0.278,0.18,-0.61,0.066,0.001,0.002,18177.0,5513.0,1.0
"beta_cos[Krizan, Jason]",-0.268,0.185,-0.623,0.072,0.001,0.002,17367.0,5435.0,1.0
"beta_cos[Mendick, Danny]",-0.363,0.187,-0.73,-0.03,0.001,0.003,18826.0,5599.0,1.0
"beta_cos[Cruz, Oneil]",-0.281,0.19,-0.654,0.065,0.001,0.003,16456.0,5349.0,1.0
"beta_cos[Capel, Conner]",-0.349,0.182,-0.691,-0.004,0.001,0.003,17261.0,5384.0,1.0
"beta_cos[Robles, Victor]",0.002,0.097,-0.18,0.185,0.001,0.001,14951.0,6433.0,1.0
"beta_cos[Bader, Harrison]",-0.368,0.11,-0.57,-0.163,0.001,0.001,17104.0,6018.0,1.0
"beta_cos[Springer, George]",-0.367,0.116,-0.578,-0.142,0.001,0.001,16848.0,5780.0,1.0
"beta_cos[Fowler, Dexter]",-0.513,0.131,-0.764,-0.273,0.001,0.002,17141.0,6071.0,1.0
"beta_cos[Kiermaier, Kevin]",-0.532,0.108,-0.741,-0.33,0.001,0.001,17897.0,5813.0,1.0
"beta_cos[Bellinger, Cody]",-0.397,0.101,-0.587,-0.212,0.001,0.001,16693.0,5808.0,1.0
"beta_cos[Kepler, Max]",-0.038,0.102,-0.233,0.15,0.001,0.001,15622.0,6467.0,1.0
"beta_cos[Cain, Lorenzo]",-0.526,0.124,-0.761,-0.298,0.001,0.001,14569.0,5621.0,1.0
"beta_cos[Laureano, Ramón]",-0.276,0.099,-0.457,-0.091,0.001,0.001,18357.0,5795.0,1.0
"beta_cos[Heyward, Jason]",-0.325,0.112,-0.535,-0.111,0.001,0.001,15236.0,5989.0,1.0
"beta_cos[Grichuk, Randal]",-0.471,0.099,-0.655,-0.283,0.001,0.001,16148.0,5875.0,1.0
"beta_cos[García, Avisaíl]",-0.216,0.103,-0.407,-0.024,0.001,0.001,17188.0,5598.0,1.0
"beta_cos[Marte, Ketel]",-0.34,0.133,-0.582,-0.086,0.001,0.002,17091.0,6033.0,1.0
"beta_cos[Trout, Mike]",-0.557,0.109,-0.757,-0.348,0.001,0.001,14273.0,5306.0,1.0
"beta_cos[Betts, Mookie]",-0.379,0.098,-0.564,-0.191,0.001,0.001,19544.0,6104.0,1.0
"beta_cos[Buxton, Byron]",-0.549,0.129,-0.784,-0.296,0.001,0.002,17686.0,5832.0,1.0
"beta_cos[Senzel, Nick]",-0.299,0.123,-0.526,-0.066,0.001,0.001,17015.0,6227.0,1.0
"beta_cos[Conforto, Michael]",-0.226,0.1,-0.415,-0.038,0.001,0.001,16796.0,5330.0,1.0
"beta_cos[Jones, Adam]",-0.328,0.143,-0.601,-0.066,0.001,0.002,16056.0,5889.0,1.0
"beta_cos[Rivera, Yadiel]",-0.27,0.189,-0.618,0.09,0.001,0.003,18981.0,5370.0,1.0
"beta_cos[Martin, Leonys]",-0.188,0.151,-0.472,0.094,0.001,0.002,16491.0,6439.0,1.0
"beta_cos[Haniger, Mitch]",-0.338,0.124,-0.586,-0.115,0.001,0.002,17802.0,5334.0,1.0
"beta_cos[Robinson, Drew]",-0.272,0.19,-0.633,0.088,0.001,0.003,18032.0,5427.0,1.0
"beta_cos[Mahtook, Mikie]",-0.281,0.183,-0.619,0.072,0.001,0.003,18412.0,5542.0,1.0
"beta_cos[Robert Jr., Luis]",-0.338,0.128,-0.575,-0.096,0.001,0.002,15033.0,5311.0,1.0
"beta_cos[Taveras, Leody]",-0.589,0.128,-0.831,-0.349,0.001,0.002,12635.0,5671.0,1.0
"beta_cos[Hill, Derek]",-0.437,0.15,-0.715,-0.147,0.001,0.002,16622.0,6560.0,1.0
"beta_cos[Tucker, Cole]",-0.209,0.17,-0.516,0.118,0.001,0.002,18377.0,5198.0,1.0
"beta_cos[Torreyes, Ronald]",-0.278,0.189,-0.635,0.078,0.001,0.002,18569.0,5596.0,1.0
"beta_cos[Harper, Bryce]",-0.137,0.104,-0.329,0.061,0.001,0.001,18424.0,4964.0,1.0
"beta_cos[Whitefield, Aaron]",-0.235,0.188,-0.586,0.119,0.001,0.002,17390.0,5675.0,1.0
"beta_cos[Villar, Jonathan]",-0.275,0.198,-0.655,0.085,0.001,0.003,19002.0,4695.0,1.0
"beta_cos[Tatis Jr., Fernando]",-0.333,0.177,-0.674,-0.006,0.001,0.002,17016.0,5520.0,1.0
"beta_cos[Barrero, José]",-0.266,0.185,-0.591,0.106,0.001,0.003,18070.0,5254.0,1.0
"beta_cos[Judge, Aaron]",-0.224,0.102,-0.412,-0.035,0.001,0.001,16526.0,5253.0,1.0
"beta_cos[Bruján, Vidal]",-0.331,0.182,-0.688,-0.006,0.001,0.003,17405.0,5449.0,1.0
"beta_cos[Andreoli, John]",-0.262,0.193,-0.628,0.1,0.002,0.003,16261.0,5116.0,1.0
"beta_cos[Difo, Wilmer]",-0.133,0.181,-0.486,0.193,0.001,0.002,17011.0,5949.0,1.0
"beta_cos[Fowler, Dustin]",-0.316,0.181,-0.667,0.009,0.001,0.003,19094.0,5311.0,1.0
"beta_cos[Hurst, Scott]",-0.271,0.19,-0.647,0.076,0.001,0.003,16863.0,4374.0,1.0
"beta_cos[Siani, Michael]",-0.261,0.187,-0.601,0.103,0.001,0.002,17193.0,5425.0,1.0
"beta_cos[DeLuzio, Ben]",-0.323,0.185,-0.667,0.029,0.001,0.003,19678.0,5232.0,1.0
"beta_cos[Greene, Riley]",-0.451,0.152,-0.723,-0.161,0.001,0.002,15715.0,5665.0,1.0
"beta_cos[Rodríguez, Julio]",-0.384,0.142,-0.65,-0.12,0.001,0.002,16774.0,5385.0,1.0
"beta_cos[Harris II, Michael]",-0.444,0.153,-0.738,-0.168,0.001,0.002,17224.0,4508.0,1.0
"beta_cos[Mitchell, Garrett]",-0.217,0.179,-0.561,0.114,0.001,0.003,17868.0,5041.0,1.0
"beta_cos[Kreidler, Ryan]",-0.271,0.191,-0.619,0.099,0.001,0.003,19938.0,5821.0,1.0
"beta_cos[Thomas, Alek]",-0.451,0.14,-0.708,-0.187,0.001,0.002,18833.0,6016.0,1.0
"beta_cos[Crook, Narciso]",-0.268,0.191,-0.632,0.087,0.001,0.002,17753.0,5780.0,1.0
"beta_cos[Lopez, Otto]",-0.273,0.191,-0.627,0.08,0.001,0.003,18255.0,5365.0,1.0
"beta_cos[Lee, Khalil]",-0.323,0.189,-0.67,0.044,0.001,0.003,17484.0,4977.0,1.0
"beta_cos[Lewis, Royce]",-0.286,0.188,-0.636,0.07,0.001,0.003,20954.0,5644.0,1.0
"beta_cos[Hicklen, Brewer]",-0.274,0.187,-0.634,0.066,0.001,0.002,20111.0,6263.0,1.0
"beta_cos[Blanco, Dairon]",-0.248,0.189,-0.598,0.112,0.001,0.002,18159.0,5801.0,1.0
"beta_cos[McDonald, Mickey]",-0.273,0.192,-0.647,0.08,0.001,0.003,18279.0,5736.0,1.0
"beta_cos[Muzziotti, Símon]",-0.251,0.191,-0.6,0.12,0.001,0.003,18484.0,5353.0,1.0
"beta_cos[Blackmon, Charlie]",-0.34,0.101,-0.517,-0.138,0.001,0.001,16938.0,6663.0,1.0
"beta_cos[Palka, Daniel]",-0.42,0.167,-0.738,-0.107,0.001,0.002,16279.0,6035.0,1.0
"beta_cos[Wendle, Joey]",-0.27,0.188,-0.605,0.099,0.001,0.002,19798.0,5954.0,1.0
"beta_cos[Puig, Yasiel]",-0.151,0.131,-0.398,0.088,0.001,0.002,16377.0,5783.0,1.0
"beta_cos[Joseph, Corban]",-0.271,0.191,-0.639,0.073,0.001,0.003,19624.0,5587.0,1.0
"beta_cos[Goins, Ryan]",-0.146,0.188,-0.499,0.203,0.001,0.003,17946.0,5424.0,1.0
"beta_cos[Cooper, Garrett]",-0.111,0.164,-0.417,0.194,0.001,0.002,17241.0,5377.0,1.0
"beta_cos[Thames, Eric]",-0.282,0.19,-0.635,0.065,0.001,0.003,18525.0,5624.0,1.0
"beta_cos[Nola, Austin]",-0.251,0.191,-0.613,0.1,0.002,0.003,16315.0,4660.0,1.0
"beta_cos[Sogard, Eric]",-0.286,0.188,-0.645,0.065,0.001,0.002,16539.0,5169.0,1.0
"beta_cos[Contreras, Willson]",-0.254,0.188,-0.61,0.099,0.002,0.003,14398.0,5278.0,1.0
"beta_cos[Polanco, Gregory]",-0.06,0.124,-0.292,0.172,0.001,0.002,15819.0,5488.0,1.0
"beta_cos[Davis, Chris]",-0.278,0.188,-0.638,0.074,0.001,0.003,20294.0,5672.0,1.0
"beta_cos[Adduci, James]",-0.264,0.193,-0.633,0.094,0.001,0.003,18803.0,5282.0,1.0
"beta_cos[Bote, David]",-0.264,0.192,-0.624,0.109,0.001,0.003,19708.0,5556.0,1.0
"beta_cos[Hanson, Alen]",-0.29,0.19,-0.665,0.052,0.001,0.003,20136.0,5491.0,1.0
"beta_cos[Reed, Michael]",-0.237,0.19,-0.592,0.127,0.002,0.002,14397.0,5779.0,1.0
"beta_cos[Núñez, Eduardo]",-0.269,0.192,-0.629,0.091,0.001,0.003,16961.0,4942.0,1.0
"beta_cos[Motter, Taylor]",-0.284,0.187,-0.644,0.067,0.001,0.002,17837.0,5552.0,1.0
"beta_cos[Amburgey, Trey]",-0.292,0.186,-0.663,0.043,0.001,0.002,18105.0,6102.0,1.0
"beta_cos[Rengifo, Luis]",-0.209,0.182,-0.547,0.143,0.001,0.003,18996.0,4921.0,1.0
"beta_cos[Stokes Jr., Troy]",-0.276,0.185,-0.633,0.063,0.001,0.003,18758.0,4754.0,1.0
"beta_cos[Kivlehan, Patrick]",-0.269,0.193,-0.628,0.099,0.001,0.003,17207.0,5201.0,1.0
"beta_cos[Owen, Hunter]",-0.286,0.192,-0.637,0.079,0.001,0.003,19982.0,5511.0,1.0
"beta_cos[Ray, Corey]",-0.277,0.19,-0.642,0.076,0.001,0.003,19152.0,5286.0,1.0
"beta_cos[Gonzalez, Oscar]",-0.066,0.152,-0.342,0.23,0.001,0.002,16413.0,5726.0,1.0
"beta_cos[Suzuki, Seiya]",-0.406,0.145,-0.675,-0.127,0.001,0.002,16596.0,5347.0,1.0
"beta_cos[Davis, Brendon]",-0.291,0.19,-0.641,0.079,0.001,0.003,20390.0,5572.0,1.0
"beta_cos[Wallner, Matt]",-0.366,0.183,-0.709,-0.022,0.001,0.002,17968.0,6282.0,1.0
"beta_cos[Mastrobuoni, Miles]",-0.266,0.186,-0.626,0.079,0.001,0.002,18102.0,5769.0,1.0
"beta_cos[Guthrie, Dalton]",-0.227,0.179,-0.554,0.127,0.001,0.002,19200.0,5484.0,1.0
"beta_cos[Toglia, Michael]",-0.247,0.177,-0.57,0.093,0.001,0.002,16953.0,5657.0,1.0
"beta_cos[Mitchell, Cal]",-0.36,0.161,-0.668,-0.059,0.001,0.002,18017.0,6032.0,1.0
"beta_cos[Castillo, Diego]",-0.084,0.179,-0.431,0.24,0.001,0.002,15256.0,5843.0,1.0
"beta_cos[Jones, Nolan]",-0.22,0.185,-0.571,0.123,0.001,0.003,17929.0,5550.0,1.0
"beta_cos[Díaz, Yusniel]",-0.271,0.19,-0.621,0.09,0.001,0.002,17652.0,5743.0,1.0
"beta_cos[Arroyo, Christian]",-0.34,0.178,-0.677,-0.011,0.001,0.002,17869.0,5211.0,1.0
"beta_cos[Wilson, Marcus]",-0.267,0.193,-0.631,0.097,0.001,0.003,16992.0,5086.0,1.0
"beta_cos[Abrams, CJ]",-0.273,0.186,-0.619,0.078,0.001,0.003,20720.0,5025.0,1.0
"beta_cos[Lopes, Christian]",-0.272,0.188,-0.624,0.086,0.001,0.003,18891.0,5714.0,1.0
"beta_sin[Gardner, Brett]",-0.104,0.083,-0.254,0.056,0.001,0.001,15468.0,6170.0,1.0
"beta_sin[Brantley, Michael]",-0.086,0.091,-0.256,0.077,0.001,0.001,19421.0,5501.0,1.0
"beta_sin[Soto, Juan]",0.167,0.073,0.036,0.312,0.001,0.001,10405.0,5133.0,1.0
"beta_sin[Ozuna, Marcell]",-0.131,0.095,-0.308,0.047,0.001,0.001,18751.0,5499.0,1.0
"beta_sin[Maybin, Cameron]",-0.215,0.11,-0.432,-0.023,0.001,0.001,16162.0,5754.0,1.0
"beta_sin[Díaz, Aledmys]",-0.079,0.118,-0.299,0.138,0.001,0.002,18910.0,5213.0,1.0
"beta_sin[Stanton, Giancarlo]",0.04,0.113,-0.172,0.249,0.001,0.002,14795.0,4992.0,1.0
"beta_sin[Meadows, Austin]",-0.069,0.091,-0.245,0.103,0.001,0.001,16667.0,5823.0,1.0
"beta_sin[Duvall, Adam]",0.074,0.088,-0.091,0.238,0.001,0.001,15636.0,5424.0,1.0
"beta_sin[Taylor, Chris]",-0.086,0.091,-0.266,0.081,0.001,0.001,19718.0,5066.0,1.0
"beta_sin[Hernández, Enrique]",-0.098,0.09,-0.268,0.071,0.001,0.001,17190.0,4965.0,1.0
"beta_sin[Markakis, Nick]",-0.21,0.097,-0.395,-0.03,0.001,0.001,17712.0,5749.0,1.0
"beta_sin[Beaty, Matt]",-0.002,0.113,-0.22,0.206,0.001,0.001,16957.0,5592.0,1.0
"beta_sin[Cave, Jake]",-0.075,0.096,-0.254,0.105,0.001,0.001,16530.0,5228.0,1.0
"beta_sin[Pollock, AJ]",0.054,0.081,-0.091,0.208,0.001,0.001,15669.0,5817.0,1.0
"beta_sin[Gamel, Ben]",0.078,0.087,-0.083,0.239,0.001,0.001,18006.0,4793.0,1.0
"beta_sin[Alvarez, Yordan]",-0.035,0.104,-0.219,0.165,0.001,0.001,15409.0,6221.0,1.0
"beta_sin[Reddick, Josh]",-0.133,0.093,-0.313,0.038,0.001,0.001,16356.0,5195.0,1.0
"beta_sin[Davis, J.D.]",0.012,0.111,-0.206,0.217,0.001,0.001,15268.0,5582.0,1.0
"beta_sin[Allen, Greg]",0.063,0.099,-0.122,0.256,0.001,0.001,14720.0,5354.0,1.0
"beta_sin[Stevenson, Andrew]",-0.068,0.114,-0.28,0.147,0.001,0.001,16399.0,5771.0,1.0
"beta_sin[Bauers, Jake]",-0.087,0.109,-0.288,0.119,0.001,0.001,16726.0,5340.0,1.0
"beta_sin[Wade Jr., LaMonte]",-0.119,0.105,-0.315,0.08,0.001,0.001,17560.0,6090.0,1.0
"beta_sin[McBroom, Ryan]",-0.105,0.119,-0.332,0.114,0.001,0.002,16652.0,5737.0,1.0
"beta_sin[Gordon, Alex]",-0.045,0.097,-0.23,0.141,0.001,0.001,16645.0,5488.0,1.0
"beta_sin[Tapia, Raimel]",-0.133,0.081,-0.286,0.017,0.001,0.001,17885.0,5747.0,1.0
"beta_sin[Spangenberg, Cory]",-0.099,0.126,-0.331,0.139,0.001,0.002,18453.0,5151.0,1.0
"beta_sin[Mancini, Trey]",-0.067,0.105,-0.26,0.136,0.001,0.001,19976.0,5896.0,1.0
"beta_sin[Hernández, Gorkys]",-0.1,0.123,-0.341,0.125,0.001,0.002,21721.0,5590.0,1.0
"beta_sin[Gonzalez, Marwin]",-0.108,0.103,-0.293,0.092,0.001,0.001,16860.0,5419.0,1.0
"beta_sin[Pham, Tommy]",-0.191,0.081,-0.339,-0.033,0.001,0.001,16310.0,5337.0,1.0
"beta_sin[Braun, Ryan]",-0.054,0.105,-0.254,0.138,0.001,0.001,17742.0,4926.0,1.0
"beta_sin[Jiménez, Eloy]",-0.131,0.092,-0.303,0.041,0.001,0.001,16199.0,4984.0,1.0
"beta_sin[Stewart, Christin]",-0.043,0.106,-0.232,0.167,0.001,0.001,18881.0,5349.0,1.0
"beta_sin[Granderson, Curtis]",-0.001,0.111,-0.206,0.214,0.001,0.002,18625.0,5538.0,1.0
"beta_sin[Miller, Brad]",-0.138,0.114,-0.343,0.086,0.001,0.002,17800.0,5931.0,1.0
"beta_sin[Hernández, Teoscar]",-0.173,0.08,-0.332,-0.028,0.001,0.001,16516.0,5054.0,1.0
"beta_sin[Calhoun, Willie]",-0.132,0.104,-0.328,0.062,0.001,0.001,17166.0,5533.0,1.0
"beta_sin[García, Robel]",-0.088,0.123,-0.307,0.154,0.001,0.002,17443.0,6022.0,1.0
"beta_sin[Schwarber, Kyle]",0.061,0.079,-0.089,0.209,0.001,0.001,15586.0,5077.0,1.0
"beta_sin[Dickerson, Alex]",-0.089,0.101,-0.282,0.097,0.001,0.001,16268.0,6209.0,1.0
"beta_sin[Grossman, Robbie]",-0.079,0.075,-0.216,0.067,0.001,0.001,17362.0,6009.0,1.0
"beta_sin[Long Jr., Shed]",-0.08,0.114,-0.308,0.127,0.001,0.002,21005.0,6196.0,1.0
"beta_sin[VanMeter, Josh]",-0.145,0.117,-0.359,0.08,0.001,0.002,18730.0,5395.0,1.0
"beta_sin[Elmore, Jake]",-0.089,0.124,-0.326,0.141,0.001,0.002,16595.0,5570.0,1.0
"beta_sin[Davis, Rajai]",-0.087,0.126,-0.326,0.151,0.001,0.002,16646.0,6188.0,1.0
"beta_sin[Travis, Sam]",-0.075,0.124,-0.312,0.147,0.001,0.002,19143.0,5166.0,1.0
"beta_sin[Rojas, Josh]",-0.069,0.11,-0.275,0.135,0.001,0.001,15336.0,5854.0,1.0
"beta_sin[Myers, Wil]",-0.061,0.086,-0.222,0.099,0.001,0.001,18646.0,5741.0,1.0
"beta_sin[Straw, Myles]",-0.171,0.077,-0.317,-0.031,0.001,0.001,15931.0,5963.0,1.0
"beta_sin[Ward, Taylor]",-0.141,0.088,-0.308,0.023,0.001,0.001,17894.0,6062.0,1.0
"beta_sin[Gosselin, Phil]",-0.169,0.112,-0.384,0.036,0.001,0.001,15304.0,5047.0,1.0
"beta_sin[Dean, Austin]",-0.086,0.116,-0.301,0.13,0.001,0.002,19024.0,5294.0,1.0
"beta_sin[Ramírez, Harold]",-0.016,0.091,-0.187,0.156,0.001,0.001,18534.0,5512.0,1.0
"beta_sin[Frazier, Clint]",-0.109,0.097,-0.292,0.074,0.001,0.002,21609.0,5134.0,1.0
"beta_sin[García, Leury]",-0.068,0.095,-0.241,0.117,0.001,0.001,16984.0,5339.0,1.0
"beta_sin[Rodríguez, Ronny]",-0.092,0.124,-0.334,0.129,0.001,0.002,19513.0,5644.0,1.0
"beta_sin[Rickard, Joey]",-0.033,0.115,-0.25,0.179,0.001,0.002,19268.0,5743.0,1.0
"beta_sin[Lopes, Tim]",-0.089,0.116,-0.294,0.143,0.001,0.002,18847.0,5487.0,1.0
"beta_sin[Ervin, Phillip]",-0.185,0.11,-0.378,0.039,0.001,0.002,18011.0,5590.0,1.0
"beta_sin[Luplow, Jordan]",-0.1,0.099,-0.289,0.08,0.001,0.001,15293.0,5090.0,1.0
"beta_sin[Kramer, Kevin]",-0.075,0.124,-0.308,0.157,0.001,0.002,18388.0,5838.0,1.0
"beta_sin[Nimmo, Brandon]",-0.141,0.08,-0.299,0.004,0.001,0.001,16281.0,5793.0,1.0
"beta_sin[McNeil, Jeff]",-0.164,0.095,-0.343,0.016,0.001,0.001,18452.0,6381.0,1.0
"beta_sin[Cordell, Ryan]",-0.128,0.112,-0.35,0.073,0.001,0.002,18449.0,5634.0,1.0
"beta_sin[Benintendi, Andrew]",-0.03,0.078,-0.174,0.118,0.001,0.001,15681.0,5892.0,1.0
"beta_sin[Yastrzemski, Mike]",-0.117,0.078,-0.269,0.029,0.001,0.001,18612.0,5181.0,1.0
"beta_sin[Moore, Dylan]",-0.054,0.096,-0.238,0.12,0.001,0.001,17857.0,5218.0,1.0
"beta_sin[Brown, Seth]",-0.195,0.098,-0.383,-0.016,0.001,0.001,17254.0,5579.0,1.0
"beta_sin[Naylor, Josh]",-0.004,0.1,-0.191,0.183,0.001,0.001,18649.0,5093.0,1.0
"beta_sin[Kemp, Tony]",-0.182,0.101,-0.366,0.015,0.001,0.001,17377.0,5650.0,1.0
"beta_sin[Parra, Gerardo]",-0.014,0.111,-0.219,0.195,0.001,0.002,16404.0,5517.0,1.0
"beta_sin[Miller, Ian]",-0.076,0.122,-0.302,0.157,0.001,0.002,17823.0,5723.0,1.0
"beta_sin[Dixon, Brandon]",-0.087,0.122,-0.317,0.14,0.001,0.002,15845.0,5492.0,1.0
"beta_sin[Fletcher, David]",-0.057,0.121,-0.282,0.174,0.001,0.002,17136.0,5302.0,1.0
"beta_sin[Tucker, Kyle]",-0.269,0.087,-0.433,-0.111,0.001,0.001,15508.0,5711.0,1.0
"beta_sin[Hermosillo, Michael]",-0.098,0.114,-0.323,0.104,0.001,0.002,18654.0,5854.0,1.0
"beta_sin[Smith Jr., Dwight]",-0.002,0.106,-0.201,0.196,0.001,0.001,15646.0,5556.0,1.0
"beta_sin[Heineman, Scott]",-0.087,0.116,-0.302,0.132,0.001,0.001,16610.0,5671.0,1.0
